id,statement,binary_label,binary_label_name,split,matched_pair_id,broad_topic,word_count
14243,I have introduced balanced budgets every year that I've been governor.,0,misleading,train,train_pair_0331,public_finance,11
5468,Personal income is growing faster in Tennessee on average than any other state in the country.,0,misleading,train,train_pair_0186,labour_and_income,16
22486,"A $5,000 stimulus loan is available.",0,misleading,train,train_pair_0284,public_finance,6
8593,A child born in America today will inherit $1.5 million in debt the moment they're placed in their mother's arms.,1,genuine,train,train_pair_0428,public_finance,20
9121,We've recovered (from the recession) faster and come farther than almost any other advanced country on Earth.,1,genuine,train,train_pair_0091,macroeconomy,17
1020,"Stimulus tax cuts ""began showing up in paychecks of 4.8 million Indiana households about three months ago.",0,misleading,train,train_pair_0663,taxation,17
1891,Sen. McConnell offered a fully paid two-month extension of unemployment insurance.,1,genuine,train,train_pair_0311,public_finance,11
4700,"The national debt increased $16,000 every second George Allen served in the U.S. Senate.",1,genuine,train,train_pair_0361,public_finance,14
8863,"As unbelievable as it sounds, your tax dollars are funding the federal government's Zombie Apocalypse Plan. I kid you not.",0,misleading,train,train_pair_0712,taxation,20
5899,"President Obama's health care law says ""when you sell your house now you have to pay a 3.8 percent tax.",0,misleading,train,train_pair_0711,taxation,20
4472,"Congressional Republicans have introduced dozens of bills on social issues and other topics, but ""zero on job creation.",0,misleading,train,train_pair_0204,labour_and_income,18
2197,"Our most important work has been creating and retaining almost 55,000 Ohio jobs.",0,misleading,train,train_pair_0149,labour_and_income,13
6599,"U.S. Senate rival Tommy Thompson ran Medicare ""into the ground"" and ""nine years closer to bankruptcy.",0,misleading,train,train_pair_0397,public_finance,16
8312,"The average Georgia family makes $6,000 less than the average family did 10 years ago when inflation is factored in.",1,genuine,train,train_pair_0231,labour_and_income,20
7040,"A ""legacy of taxing and borrowing … crippled the economy we inherited two years ago.",0,misleading,train,train_pair_0636,taxation,15
17280,"A post comparing two construction workers — ""Joe legal"" and ""Jose illegal"" — says ""Jose"" pays no taxes yet gets free medical care, food stamps, welfare, and 'head of the class' priority for his children in applying for college.",0,misleading,train,train_pair_0812,taxation,39
7652,"Since the Affordable Care Act passed, 90 percent of job growth has been in full-time positions.",1,genuine,train,train_pair_0189,labour_and_income,16
6600,"Under President Obama: $4,000 tax hike on middle-class families.",0,misleading,train,train_pair_0516,taxation,9
2627,The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent.,1,genuine,train,train_pair_0053,public_finance,19
2580,North Dakota's economy is reeling.,0,misleading,train,train_pair_0064,macroeconomy,5
8690,"Americans spend ""6.1 billion hours a year"" on tax preparation.",1,genuine,train,train_pair_0529,taxation,10
17269,The average (Wisconsin) resident's tax burden is at its lowest level in nearly 50 years while incomes continue to grow.,1,genuine,train,train_pair_0719,taxation,20
7628,"The minimum wage is ""lower right now than it was when Ronald Reagan took office.",1,genuine,train,train_pair_0178,labour_and_income,15
111,"Mitt Romney boasts that he is ""proud to be the only major candidate for president to sign the tax pledge. The others have not.",1,genuine,train,train_pair_0756,taxation,24
845,"The stimulus has ""$30 million in there to protect mice in San Francisco.",0,misleading,train,train_pair_0342,public_finance,13
3391,"""an average of $4 billion is added to the national debt"" every day.",1,genuine,train,train_pair_0358,public_finance,13
3885,We have provided at least 16 tax cuts to small businesses.,1,genuine,train,train_pair_0540,taxation,11
868,Last week the Blue Chip Economic Indicators came out that surveys lots of private forecasters. Almost all of them are predicting a turnaround in the third quarter and positive growth in the fourth quarter.,1,genuine,train,train_pair_0105,macroeconomy,34
5183,"in the 2012 State of the Union address, President Obama ""didn't even mention the deficit or debt.",0,misleading,train,train_pair_0406,public_finance,17
6763,Texas economy is about 30 percent larger than Australia's.,0,misleading,train,train_pair_0071,macroeconomy,9
5545,"Gov. Scott Walker approved a ""gutting"" of two tax credits that help the poor and elderly.",0,misleading,train,train_pair_0670,taxation,16
673,"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.",1,genuine,train,train_pair_0623,taxation,15
3490,"The Bush tax cuts ""helped to create a substantial part of the deficit.",1,genuine,train,train_pair_0585,taxation,13
7116,", ""The Democrats' proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.",0,misleading,train,train_pair_0737,taxation,22
1315,We cut taxes for 95 percent of working families.,1,genuine,train,train_pair_0512,taxation,9
7869,"The shutdown is projected to result in ""$10 billion in costs to the economy per week.",1,genuine,train,train_pair_0393,public_finance,16
880,"Obama's proposed budget ""doubles the debt in five years, triples it in 10 years.",1,genuine,train,train_pair_0356,public_finance,14
5504,The United States already has the highest corporate tax rate in the world.,1,genuine,train,train_pair_0591,taxation,13
2810,We are the only state in the country that state employees don't contribute [to their pensions].,1,genuine,train,train_pair_0380,public_finance,16
851,"former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy.",0,misleading,train,train_pair_0378,public_finance,15
12773,"We have trade agreements with 20 countries, and we have trade surpluses with each one of those 20.",0,misleading,train,train_pair_0006,trade,18
5558,"Democrats plan to keep student loan interest rates low ""by raising taxes on small businesses, very small businesses … the kinds of small businesses that give jobs to graduates.",0,misleading,train,train_pair_0793,taxation,29
6341,Tim Kaine announced he wants to raise taxes on everyone.,0,misleading,train,train_pair_0526,taxation,10
6753,"Scott Walker has even removed the 250,000 jobs promise from his website.",0,misleading,train,train_pair_0142,labour_and_income,12
7818,Ninety-five percent of all the wages in Texas are above minimum wage.,1,genuine,train,train_pair_0146,labour_and_income,12
5089,Texas legislators in 2011 increased state spending on education.,0,misleading,train,train_pair_0314,public_finance,9
2853,We have the highest (corporate tax rates) in the world right now.,1,genuine,train,train_pair_0561,taxation,12
1327,What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.,0,misleading,train,train_pair_0379,public_finance,16
303,Two-thirds of our economy is a consumer economy.,1,genuine,train,train_pair_0065,macroeconomy,8
9935,"There haven't been tax cuts for the rich"" in Rhode Island.",0,misleading,train,train_pair_0551,taxation,11
2377,Rhode Island has a very generous unemployment compensation rate compared to most other states.,1,genuine,train,train_pair_0162,labour_and_income,14
12515,"he has ""a fiduciary responsibility to his business, his family and his employees to pay no more tax than legally required.",0,misleading,train,train_pair_0738,taxation,21
5509,"Under the Romney/Ryan budget, interest rates on federal student loans would be allowed to double.",0,misleading,train,train_pair_0372,public_finance,15
4679,"Barack Obama had ""huge majorities"" in Congress during his first two years in office and ""did nothing with them to create jobs in America.",0,misleading,train,train_pair_0453,public_finance,24
13453,The waiting list for Pre-K is over in the House budget.,1,genuine,train,train_pair_0324,public_finance,11
317,"John McCain ""voted against the Bush tax cuts, both times.",1,genuine,train,train_pair_0522,taxation,10
3169,"The 2006 Massachusetts health care law has ""added (only) about 1 percent to our state budget.",1,genuine,train,train_pair_0384,public_finance,16
5229,There are a lot of casinos across the country that have gone bankrupt.,1,genuine,train,train_pair_0348,public_finance,13
6152,We've got the highest corporate tax rate in the world.,1,genuine,train,train_pair_0526,taxation,10
954,"Palin said stimulus money for weatherization required ""universal energy building codes for Alaska, kind of a one-size-fits-all building code that isn't going to work up there in Alaska.",0,misleading,train,train_pair_0469,public_finance,28
4835,President Barack Obama has opened up no new trade relationships with other nations.,0,misleading,train,train_pair_0080,macroeconomy,13
8468,"Under current policies, ""we're going to reduce the overall debt of the United States by $3 trillion over the next 10 years.",0,misleading,train,train_pair_0433,public_finance,22
1579,"New financial regulation ""actually guarantees future bailouts of Wall Street banks.",0,misleading,train,train_pair_0318,public_finance,11
5290,"when he was governor, Wisconsin cut unemployment to 2.1 percent and the state's unemployment rate was ""the lowest in the country for 40 consecutive months.",0,misleading,train,train_pair_0259,labour_and_income,25
7003,Kewpie burgers are delicious. An Ohio institution. And they'll cost less thanks to John Kasich's tax cut.,1,genuine,train,train_pair_0665,taxation,17
1750,"California's credit rating is ""the worst in the country.",1,genuine,train,train_pair_0299,public_finance,9
10627,"There's not a single, solitary example that"" signing the bill to end Glass-Steagall ""had anything to do with the financial crash.",1,genuine,train,train_pair_0098,macroeconomy,21
1074,The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.,0,misleading,train,train_pair_0769,taxation,25
3785,President Obama and liberal former DNC Chairman Tim Kaine's $787 billion stimulus failed to create jobs.,0,misleading,train,train_pair_0383,public_finance,16
5457,"Bank of America could create 878,300 jobs with benefits if they spent their 2010 bonuses on job creation.",0,misleading,train,train_pair_0206,labour_and_income,18
17171,The Social Security check is now (or soon will be) referred to as a 'Federal Benefit Payment.',0,misleading,train,train_pair_0049,social_welfare,17
16028,Our state transportation department already has a heavy debt load and has paid more than $700 million in debt payments in just the last two years.,1,genuine,train,train_pair_0459,public_finance,26
10658,"By the end of this budget I'm in right now, taxes will have been cut $4.7 billion in my state.",1,genuine,train,train_pair_0717,taxation,20
233,"Gas prices have never been higher, and Exxon Mobil's profits have never been higher.",0,misleading,train,train_pair_0079,macroeconomy,14
9537,"Raising the minimum wage to $10.10 an hour, ""would help lift over a million Americans out of poverty.",1,genuine,train,train_pair_0210,labour_and_income,18
10907,his tax plan wouldn't leave the federal government with a $1.1 trillion hole.,0,misleading,train,train_pair_0612,taxation,13
4106,"Twenty-five states have lower unemployment than Texas"" which is ""tied with Mississippi for more minimum-wage jobs than anywhere in the United States.",1,genuine,train,train_pair_0239,labour_and_income,22
2825,the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,0,misleading,train,train_pair_0458,public_finance,25
2494,Alex Sink's plans for governor include $12.5 billion in new spending.,0,misleading,train,train_pair_0335,public_finance,11
18018,"You must apply to get your second stimulus check! I've already filed for mine and will be receiving $2,000 a month for the rest of the year.",0,misleading,train,train_pair_0467,public_finance,27
10039,"The University of Wisconsin System ""will be much more affordable than just about any other campus in America"" because ""going forward we have a cap on it tied to inflation.",0,misleading,train,train_pair_0482,public_finance,30
5634,"Democratic legislators this year ""don't want to cut your taxes under any circumstances.",0,misleading,train,train_pair_0606,taxation,13
3730,An iron ore mine in northern Wisconsin could operate for 100 years and generate billion of dollars in economic activity.,1,genuine,train,train_pair_0224,labour_and_income,20
141,"The Alternative Minimum Tax...was created by Congress in 1969 to affect 155 wealthy Americans. Because it was never indexed for inflation, those original 155 taxpayers has increased to affect about 3.5-million in 2006.",1,genuine,train,train_pair_0803,taxation,33
7076,Super Bowl L by everybody's estimation is a $500 million economic impact to the state of Florida.,0,misleading,train,train_pair_0090,macroeconomy,17
19252,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.",0,misleading,train,train_pair_0196,labour_and_income,16
3745,China owns about 29% of (the U.S.) debt.,0,misleading,train,train_pair_0290,public_finance,8
13294,Missouri is actually the only state that has been forced to borrow money from the federal government to pay for unemployment benefits during each of the last five economic downturns.,1,genuine,train,train_pair_0482,public_finance,30
4261,"CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.",0,misleading,train,train_pair_0799,taxation,30
18732,"Joe Biden ""wants to get rid of something called 'stepped up basis'"" that reduces inheritance taxes.",1,genuine,train,train_pair_0655,taxation,16
1730,"If voters agree in November to approve a one-cent sales tax increase, that will give ""Hillsborough County the highest sales tax of all Florida counties.",1,genuine,train,train_pair_0769,taxation,25
4293,U.S. Rep. Tammy Baldwin is backing President Barack Obama's plan to pass a $1.5 trillion tax increase.,0,misleading,train,train_pair_0688,taxation,17
3443,"Every time we've cut taxes, revenues have gone up, the economy has grown.",0,misleading,train,train_pair_0592,taxation,13
16277,Indiana actually has a higher gas tax than Illinois does even with the increase in (Illinois') taxes.,0,misleading,train,train_pair_0679,taxation,17
13869,"Trump's tax plan is ""completely focused on the wealthy and the powerful - not the middle class.",0,misleading,train,train_pair_0675,taxation,17
1206,"she couldn't take stimulus money because it required ""universal building codes.",0,misleading,train,train_pair_0333,public_finance,11
1210,"Ronald Reagan faced an even worse recession"" than the current one.",0,misleading,train,train_pair_0072,macroeconomy,11
3392,"Over the past decade, the big five oil companies --- BP, Chevron, ConocoPhillips, ExxonMobil and Shell -- made a total profit of nearly $1 trillion.",1,genuine,train,train_pair_0770,taxation,25
3436,The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government.,0,misleading,train,train_pair_0666,taxation,17
9637,"Wisconsin Republicans ""repealed a statewide fair pay law"" that made ""sure women are treated fairly on the job.",1,genuine,train,train_pair_0211,labour_and_income,18
2460,more Republicans than Democrats voted for the Wall Street bailouts.,0,misleading,train,train_pair_0319,public_finance,10
6312,"The Providence Economic Development Partnership . . .which you [Cicilline] chaired, loaned $103,000 in taxpayer funds to one of your campaign workers. The worker never paid back the loan.",1,genuine,train,train_pair_0794,taxation,29
3422,"George Allen voted to add $3 trillion to the federal debt, voted to raise the debt ceiling four times and voted for the No Child Left Behind Act while he was a senator.",1,genuine,train,train_pair_0490,public_finance,33
6409,We're now spending 42 percent of our economy on government.,1,genuine,train,train_pair_0308,public_finance,10
20776,"Retired U.S. presidents and members of Congress collect full salaries ""for life.",0,misleading,train,train_pair_0148,labour_and_income,12
2351,"Peter DeFazio ""will sneak in a 1 percent tax on all banking transactions.",0,misleading,train,train_pair_0589,taxation,13
10479,"For African-Americans between the ages of 17 and 20, ""the real unemployment rate … is 51 percent.",1,genuine,train,train_pair_0201,labour_and_income,17
1007,The Senate voted this week to allow illegal aliens access to Social Security benefits.,0,misleading,train,train_pair_0045,social_welfare,14
15609,Over 40 percent of the American people don't have $400 in the bank.,1,genuine,train,train_pair_0021,banking_and_credit,13
8057,"Under Obama, the national debt ""has been reduced every year for the last five years.",0,misleading,train,train_pair_0375,public_finance,15
3481,"""many states"" are floundering under crushing deficit spending.",0,misleading,train,train_pair_0301,public_finance,8
22,An estimated 56 million Americans don't have bank accounts.,1,genuine,train,train_pair_0066,macroeconomy,9
12464,"The 'New York Times' writes this long story"" about Donald Trump's tax returns but ""didn't point out there was no wrongdoing"" until paragraph 18.",0,misleading,train,train_pair_0765,taxation,24
3655,"If you look at the benefits and wages of recorded federal employees, they far outstrip the market rates of the private sector.",1,genuine,train,train_pair_0433,public_finance,22
5866,"If the U.S. didn't borrow $1.2 trillion every year ""to fund government operations,"" that money would be available ""for entrepreneurs and business people to put to work creating jobs and building and expanding their businesses.",0,misleading,train,train_pair_0493,public_finance,35
9476,"New jobs numbers are in, and Wisconsin has ""fallen to dead last in Midwest job growth.",0,misleading,train,train_pair_0190,labour_and_income,16
20371,"Under part 2 of the infrastructure bill, upon death the entire value of your accumulated wealth and estate will be taxed at 61%.",0,misleading,train,train_pair_0755,taxation,23
6767,[T]he Georgia Dome has returned $10 billion in economic impact to the state of Georgia.,0,misleading,train,train_pair_0083,macroeconomy,15
5745,"Say ""this biennium, liquor sales account for nearly $1 billion in the state budget.",0,misleading,train,train_pair_0363,public_finance,14
15117,"Under the North American Free Trade Agreement, ""we lost millions of jobs.",0,misleading,train,train_pair_0146,labour_and_income,12
19275,Biden signs 45% capital gains tax. Kiss your inheritance goodbye.,0,misleading,train,train_pair_0535,taxation,10
6594,"6,400 Ohioans ... lost manufacturing jobs in the month of September.",1,genuine,train,train_pair_0135,labour_and_income,11
1743,"an estimate that Texas will face an $18 billion budget gap is ""a number that somebody just reached up in the air and grabbed.",0,misleading,train,train_pair_0447,public_finance,24
17483,there's an 800 number you can call to track the status of your stimulus check.,0,misleading,train,train_pair_0390,public_finance,15
9813,"A recent economic uptick appears to ""coincide"" with ""the expectation of a new Republican Congress.",0,misleading,train,train_pair_0175,labour_and_income,15
9865,"We've seen ""our deficits cut by two-thirds.",1,genuine,train,train_pair_0286,public_finance,7
5828,"President Obama's health-care law will ""add trillions of dollars in debt.",0,misleading,train,train_pair_0544,taxation,11
8297,(M)ore Georgians have jobs than at any other time since October 2008.,1,genuine,train,train_pair_0148,labour_and_income,12
3545,"There is ""a situation in this country where you're nearing 50 percent of people who don't even pay income taxes.",1,genuine,train,train_pair_0711,taxation,20
1747,"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.",0,misleading,train,train_pair_0745,taxation,23
6177,"Wealthy taxpayers, not middle-income earners, get ""most of the deductions"" in the tax code.",1,genuine,train,train_pair_0613,taxation,14
2675,"Congressman Ryan has secured a grand total of $116,838,763 to date (for the Mahoning Valley) and has an additional $27,095,000 pending in FY2010 spending bills.",1,genuine,train,train_pair_0449,public_finance,25
16854,"Congress rejects $336 (per) month increase in"" Social Security and disability benefits ""but approves $8,872 (per) month increase for themselves.",0,misleading,train,train_pair_0230,labour_and_income,20
6848,Nearly a quarter of all adults in this state have some college credit without a degree.,1,genuine,train,train_pair_0188,labour_and_income,16
3944,Ninety percent of the job growth in Virginia has been in the private sector.,1,genuine,train,train_pair_0167,labour_and_income,14
4937,Tennessee's grocery tax is one of the highest in the nation.,1,genuine,train,train_pair_0543,taxation,11
7859,"For the last decade, Floridians' salaries have shrunk substantially"" when adjusted for inflation.",1,genuine,train,train_pair_0159,labour_and_income,13
19297,"If you make $50,000/year, $36 of your taxes goes to food stamps. $4,000 goes to corporate subsidies.",0,misleading,train,train_pair_0680,taxation,17
13627,We've achieved a historic increase in defense spending to get our troops the support they so richly deserve.,0,misleading,train,train_pair_0409,public_finance,18
276,And delivered more tax relief than the other Republicans combined.,1,genuine,train,train_pair_0521,taxation,10
5496,We have to recognize that our salaries for faculty are the lowest in New England with the exception of the University of Maine.,1,genuine,train,train_pair_0440,public_finance,23
7496,"Florida didn't offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.",0,misleading,train,train_pair_0210,labour_and_income,17
7348,President Barack Obama's proposed budget includes two new tax increases that would collect about $14 billion.,1,genuine,train,train_pair_0667,taxation,16
17350,Go to 2020census.gov and fill out this census form so you can get your stimulus check.,0,misleading,train,train_pair_0389,public_finance,16
8569,"The Greenlight Pinellas transportation plan involves a ""300% tax increase.",0,misleading,train,train_pair_0527,taxation,10
9958,The minimum wage has risen $2.35 in the last two years. That's 31 percent.,0,misleading,train,train_pair_0165,labour_and_income,14
1372,"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.",1,genuine,train,train_pair_0463,public_finance,27
666,My opponent promises to bring back old jobs by wishing away the global economy.,0,misleading,train,train_pair_0160,labour_and_income,14
5529,"Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.",1,genuine,train,train_pair_0715,taxation,19
12890,I have never once raised the county tax levy -- not for seven straight years.,1,genuine,train,train_pair_0632,taxation,15
1064,"Schoolchildren across the nation ""will be forced to watch the president justify his plans for government-run health care, banks, and automobile companies, increasing taxes on those who create jobs, and racking up more debt than any other president.",0,misleading,train,train_pair_0810,taxation,38
20415,Welcome 2 Pres Biden's America where inflation is costing households an extra $175 a month.,1,genuine,train,train_pair_0084,macroeconomy,15
3035,"Foreign Trade Zones allow U.S. ""land to be inhabited by Chinese communists -- communists straight from China! They are to set up little towns and live here.",0,misleading,train,train_pair_0007,trade,27
8131,The nine-day deer hunt contributes more than $1.3 billion in revenue to the state of Wisconsin.,1,genuine,train,train_pair_0086,macroeconomy,16
15476,Fifty percent of our (West Virginia) budget was for lower education.,1,genuine,train,train_pair_0325,public_finance,11
6750,"Wisconsin has created ""just under 100,000"" jobs since he took office.",0,misleading,train,train_pair_0131,labour_and_income,11
6627,"Sheldon Whitehouse voted for a ""$525-billion tax increase on the middle class.",0,misleading,train,train_pair_0568,taxation,12
12133,"Donald Trump ""proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",1,genuine,train,train_pair_0726,taxation,20
4211,"U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.",0,misleading,train,train_pair_0337,public_finance,11
3752,The cost-of-living increase in Social Security is tied to wage inflation.,0,misleading,train,train_pair_0130,labour_and_income,11
3100,"Despite what you may have heard about Wisconsin's finances, Wisconsin is on track to have a budget surplus this year.",0,misleading,train,train_pair_0423,public_finance,20
1954,"Marco Rubio's ""economic proposals will add $3.5 trillion to the federal deficit.",1,genuine,train,train_pair_0559,taxation,12
4086,We're inches away from no longer having a free economy.,0,misleading,train,train_pair_0070,macroeconomy,10
18648,"Speaking of the federal debt before the coronavirus pandemic, ""we were starting to get that number down.",0,misleading,train,train_pair_0403,public_finance,17
3693,"Over the last 15 months, we've added more than 2 million jobs in the private sector. That's far in excess of what it was in the comparable period after the last recession.",1,genuine,train,train_pair_0275,labour_and_income,32
1321,President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,1,genuine,train,train_pair_0461,public_finance,27
15898,"The City of Chicago is often bailed out by taxpayers in the rest of the State, such as the $221 million bailout for the CPS (Chicago Public Schools) pension system that was signed into law.",0,misleading,train,train_pair_0807,taxation,35
7469,"Rhode Island ""didn't ratify the 13th Amendment to the Constitution to pay federal income taxes. So Rhode Island doesn't even have to pay federal income taxes.",0,misleading,train,train_pair_0774,taxation,26
10882,"Bernie Sanders's plan is ""to raise your taxes to 90 percent.",0,misleading,train,train_pair_0552,taxation,11
7194,"Oregon's high minimum wage is the reason why ""by 2011, Oregon's restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the state's minimum wage began rising above the federal level in 1997.",0,misleading,train,train_pair_0280,labour_and_income,39
6757,Texas has the 15th largest economy in the world.,1,genuine,train,train_pair_0070,macroeconomy,9
5426,"Gas prices have doubled because ""Obama opposed exploring for energy in Alaska. He gave millions of tax dollars to Solyndra, which then went bankrupt. And he blocked the Keystone pipeline. So we will all pay more at the pump.",0,misleading,train,train_pair_0811,taxation,39
4927,More than one in five of veterans aged 20 to 24 can't find a job to support their family or to ease the transition to civilian life.,1,genuine,train,train_pair_0266,labour_and_income,27
18743,The majority of minimum wage workers...are mothers.,0,misleading,train,train_pair_0113,labour_and_income,7
4888,"Gov. Bob McDonnell's budget plan takes ""money out of our classrooms to pave roads.",1,genuine,train,train_pair_0362,public_finance,14
2261,About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.,0,misleading,train,train_pair_0394,public_finance,17
1178,"Three presidents in the last century — Harding, Kennedy and Reagan — all cut taxes during recessions and produced ""rapid and dramatic economic recoveries,"" while two, Herbert Hoover and Barack Obama, did ""the opposite.",0,misleading,train,train_pair_0804,taxation,34
999,There were more job losses per month in the last three months under President Bush than in the past three months under President Obama.,1,genuine,train,train_pair_0441,public_finance,24
7075,"There are 3.6 million jobs sitting vacant, in part because there aren't enough qualified applicants to fill them.",1,genuine,train,train_pair_0205,labour_and_income,18
2412,"For the first time in history, Wisconsin has more government jobs than manufacturing jobs.",1,genuine,train,train_pair_0163,labour_and_income,14
4474,"Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.",0,misleading,train,train_pair_0514,taxation,9
2863,"More than 125 jobs have been created"" at the Milwaukee Job Corps Center.",1,genuine,train,train_pair_0150,labour_and_income,13
4786,Fifty percent of Speaker Gingrich's tax plan goes to the top 1 percent.,1,genuine,train,train_pair_0589,taxation,13
13881,"a proposed $1.05 billion Austin school district bond proposition ""will require no tax rate increase.",1,genuine,train,train_pair_0653,taxation,15
252,Mike Huckabee raised taxes on dog groomers!,1,genuine,train,train_pair_0501,taxation,7
20222,The Virginia Employment Commission is sixth in the nation for getting benefits to eligible people quickly…,1,genuine,train,train_pair_0196,labour_and_income,16
3563,"For four years, we balanced the budget and paid off $405 billion in debt.",0,misleading,train,train_pair_0358,public_finance,14
12662,"Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!",0,misleading,train,train_pair_0697,taxation,17
4506,the main Central Texas food bank is delivering 50 percent more food to the poor than three years ago.,1,genuine,train,train_pair_0097,macroeconomy,19
1242,"A recent drop in the unemployment rate is questionable because it was calculated ""over two days of the Thanksgiving week.",0,misleading,train,train_pair_0221,labour_and_income,20
638,McCain voted 19 times against a minimum-wage increase.,1,genuine,train,train_pair_0287,public_finance,8
11172,"Fifty years ago, the average GM employee could pay for a year of a son or daughter's college tuition on just two weeks wages.",1,genuine,train,train_pair_0252,labour_and_income,24
8258,"Members of the military don't ""contribute toward their pension.",1,genuine,train,train_pair_0303,public_finance,9
6020,"Tim Kaine, as governor, proposed tax increases on people earning ""as little as $17,000.",1,genuine,train,train_pair_0612,taxation,14
5799,"Ronald Reagan ""raised taxes in 1982, 1984, 1985, 1986 and 1987.",1,genuine,train,train_pair_0545,taxation,11
12179,"under the Obama administration, ""the debt has nearly doubled.",1,genuine,train,train_pair_0323,public_finance,9
3710,The (national) debt really added up $75 trillion in 2010 and is on track to hit $99 trillion this year.,0,misleading,train,train_pair_0424,public_finance,20
13331,China account(s) for 90 percent of North Korean trade.,1,genuine,train,train_pair_0002,trade,9
3358,Corporate taxes will soon be the highest in the industrialized world.,1,genuine,train,train_pair_0538,taxation,11
9811,"President Barack Obama has ""not proposed one thing that would change"" the fact that Warren Buffett pays a lower tax rate than his secretary.",0,misleading,train,train_pair_0772,taxation,24
5733,"Giving the facts: 73,000 jobs created ... since '11. Do you know how many direct jobs in the auto industry? 1,800.",1,genuine,train,train_pair_0234,labour_and_income,21
1901,"Republicans extended unemployment insurance under President Bush ""when he asked to extend unemployment insurance.",1,genuine,train,train_pair_0161,labour_and_income,14
4764,Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.,1,genuine,train,train_pair_0003,trade,14
11497,"Wisconsin's ""effective"" unemployment rate is 20 percent.",0,misleading,train,train_pair_0112,labour_and_income,7
2900,"On average, Americans spend less than 10 percent of their disposable income on food. Compare that to folks in Mexico, who spend 22 percent, China, 28 percent and Russia, 37 percent.",1,genuine,train,train_pair_0274,labour_and_income,31
3765,This is the slowest job recovery since Hoover.,0,misleading,train,train_pair_0115,labour_and_income,8
5658,"he ""earned the highest possible credit ratings as state treasurer.",1,genuine,train,train_pair_0020,banking_and_credit,10
11260,"Don't believe those phony numbers when you hear 4.9 and 5 percent unemployment. The number's probably 28, 29, as high as 35. In fact, I even heard recently 42 percent.",0,misleading,train,train_pair_0272,labour_and_income,30
9891,"The U.S. unemployment rate has ""been massaged, it's been doctored.",0,misleading,train,train_pair_0122,labour_and_income,10
9056,We cut property taxes for seniors and our middle class.,1,genuine,train,train_pair_0530,taxation,10
352,Hillary Clinton believed NAFTA was a 'boon' to our economy.,0,misleading,train,train_pair_0069,macroeconomy,10
1097,"The Obama administration's cap-and-trade plan would create ""a $1,761 yearly energy tax.",0,misleading,train,train_pair_0558,taxation,12
2148,"In Rhode Island ""there are 150 different pension plans for public workers.",1,genuine,train,train_pair_0332,public_finance,12
6089,"U.S. Rep. Martin Heinrich ""spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas.",0,misleading,train,train_pair_0736,taxation,21
4900,"she got unions to agree to ""about $10 million in reduction"" of salaries and health benefits while serving as Dane County executive in Wisconsin.",1,genuine,train,train_pair_0453,public_finance,24
4712,"""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.",1,genuine,train,train_pair_0415,public_finance,18
3181,"We have lost 600,000 jobs over the period of the last 10 years. Only Michigan and California have done worse.",1,genuine,train,train_pair_0223,labour_and_income,20
3071,"Over the last two years since President Obama has taken office, the federal government has added 200,000 new federal jobs.",0,misleading,train,train_pair_0422,public_finance,20
13885,"The NFL is ""getting massive tax breaks.",1,genuine,train,train_pair_0504,taxation,7
15050,"Every state that has put in a graduated income tax, the middle class always pays more.",0,misleading,train,train_pair_0661,taxation,16
3000,"In the 1980s, ""The lowest income people had the biggest gains.",0,misleading,train,train_pair_0541,taxation,11
12271,"On job creation numbers in the latest Start-Up NY report: ""This is a significant number of overcounts in the compilation that I've looked at.",0,misleading,train,train_pair_0252,labour_and_income,24
4570,Ronald Reagan raised the national debt 18 times.,1,genuine,train,train_pair_0291,public_finance,8
