matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file
snopes_059,Snopes,misleading,"Former President Obama said the U.S. owes him a ""debt of gratitude"" for his leadership.",misleading,false,False,['debt'],15,True,1,1.0,3,2017-07-19T10:56:09,https://www.snopes.com/fact-check/obama-country-owes-gratitude/,91763,95139,no,yes,yes,yes,no,“Debt of gratitude” is figurative language; this is a quotation/leadership rumour rather than a financial or economic claim.,False,False,False,False,0,106,factors_audit_chunk_03_completed.csv
africa_check_016,Africa Check,genuine,Kenya's parliament approves county funding based on five-year-old revenue data,genuine,correct,True,['company_finance'],10,True,1,1.0,2,2019-07-11T00:00:00,https://africacheck.org/fact-checks/reports/yes-kenyas-county-funding-based-five-year-old-national-revenue-figures,16524,14537,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is too vague to function as a standalone claim.",False,False,False,False,0,110,factors_audit_chunk_03_completed.csv
africa_check_016,Africa Check,misleading,45% of revenue goes to the federal governments.,misleading,incorrect,False,['company_finance'],8,True,1,1.0,2,2020-09-23T00:00:00,https://africacheck.org/fact-checks/reports/kenyas-ex-prime-minister-odinga-mangles-his-numbers-government-revenue-share,17862,15904,yes,yes,no,yes,no,"The statement does not identify the country, revenue base, or level of government, so it is too context-dependent for reliable modelling.",False,False,False,False,0,110,factors_audit_chunk_03_completed.csv
africa_check_018,Africa Check,genuine,"Unemployment has decreased ""for seven consecutive quarters since 2021"".",genuine,correct,True,['employment'],9,True,1,1.0,2,2023-09-29T00:00:00,https://africacheck.org/fact-checks/reports/declining-unemployment-figures-south-africa-are-good-news-context-always,20359,18452,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is written as a fact-check conclusion.",False,False,False,False,0,112,factors_audit_chunk_03_completed.csv
africa_check_018,Africa Check,misleading,SA deputy president correct on country's unemployment,misleading,false,False,['employment'],7,True,1,1.0,2,2016-10-11T00:00:00,https://africacheck.org/fact-checks/reports/sa-deputy-president-correct-countrys-unemployment,15829,13831,yes,no,yes,no,no,"“SA deputy president correct…” states a verdict/correction rather than the original proposition, so the false label does not cleanly describe the text.",False,False,False,False,0,112,factors_audit_chunk_03_completed.csv
factcheckni_002,FactCheckNI,genuine,There are more food banks across the UK than McDonald's restaurants,genuine,accurate,True,['banking'],11,True,1,1.0,2,2022-10-24T16:23:51,https://factcheckni.org/articles/does-the-uk-have-more-food-banks-than-mcdonalds-%ef%bf%bc%ef%bf%bc/,30575,29699,no,yes,yes,yes,no,“Food banks” are charitable food-distribution services; the word “banks” does not make this a banking or financial claim.,False,False,False,False,0,114,factors_audit_chunk_03_completed.csv
factcheckni_002,FactCheckNI,misleading,Food bank in Enniskillen now feeding 1 in 5 people in the town.,misleading,inaccurate,False,['banking'],13,True,1,1.0,2,2019-08-29T07:46:24,https://factcheckni.org/topics/health/is-a-food-bank-feeding-1-in-5-in-enniskillen/,30416,29539,no,yes,yes,yes,no,"This is a food-poverty claim about a food bank, not a banking, finance, or economic claim suitable for the dataset.",False,False,False,False,0,114,factors_audit_chunk_03_completed.csv
politifact_138,PolitiFact,genuine,"Says Donald Trump ""wants to get rid of the federal minimum wage.""",genuine,true,True,['employment'],12,True,1,1.0,2,2016-07-08T00:00:00,https://www.politifact.com/factchecks/2016/jul/08/hillary-clinton/hillary-clinton-donald-trump-wants-get-rid-federal/,64400,66889,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a quotation/characterisation claim.",False,False,False,False,0,124,factors_audit_chunk_03_completed.csv
politifact_138,PolitiFact,misleading,"When it comes to jobless workers, ""Mitt Romney says he likes to fire people.""",misleading,false,False,['employment'],14,True,1,1.0,2,2012-09-06T00:00:00,https://www.politifact.com/factchecks/2012/sep/06/jack-markell/mitt-romney-said-he-likes-fire-people-said-delawar/,68076,70576,no,yes,yes,yes,no,The proposition is about whether Romney said he likes to fire people; employment is contextual rather than the substantive subject.,False,False,False,False,0,124,factors_audit_chunk_03_completed.csv
politifact_150,PolitiFact,genuine,"""By the time she turns 3 years old, a child born into a low-income home hears 30 million fewer words than a child from a well-off family.""",genuine,true,True,['income'],27,True,1,1.0,2,2013-12-05T00:00:00,https://www.politifact.com/factchecks/2013/dec/05/barack-obama/obama-says-children-low-income-families-hear-30-mi/,71320,73821,no,yes,yes,yes,no,The claim concerns children's language exposure; “low-income” is a demographic descriptor rather than the subject of a financial claim.,False,False,False,False,0,136,factors_audit_chunk_03_completed.csv
politifact_150,PolitiFact,misleading,"Says Hillary Clinton is ""proposing to print instant work permits for millions of illegal immigrants to come in and take everybody's jobs, including low-income African-Americans.""",misleading,false,False,['income'],25,True,1,1.0,2,2016-08-18T00:00:00,https://www.politifact.com/factchecks/2016/aug/18/donald-trump/hillary-clinton-want-millions-illegal-immigrants-t/,64242,66731,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not primarily financial or economic.",False,False,False,False,0,136,factors_audit_chunk_03_completed.csv
africa_check_014,Africa Check,genuine,South African Airways has not made a profit since 2011,genuine,correct,True,['company_finance'],10,True,1,1.0,1,2018-12-06T00:00:00,https://africacheck.org/fact-checks/reports/south-african-airways-has-lost-billions-seven-unprofitable-years,16153,14156,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is not a financial claim as written.",False,False,False,False,0,150,factors_audit_chunk_04_completed.csv
africa_check_014,Africa Check,misleading,"No, businessperson Wambui not on Kenya Revenue Authority board of directors",misleading,false,False,['company_finance'],11,True,1,1.0,1,2022-12-19T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-businessperson-wambui-not-kenya-revenue-authority-board,19722,17798,no,no,yes,no,no,"Correction headline beginning “No”; it concerns board membership rather than a substantive financial claim, and the sentence itself states the correction rather than the false proposition.",False,False,False,False,0,150,factors_audit_chunk_04_completed.csv
africa_check_015,Africa Check,genuine,"""According to Kenya's auditor general, the country may lose Mombasa port if it defaults on loan repayment.""",genuine,correct,True,['loan'],17,True,1,1.0,1,2022-02-24T00:00:00,https://africacheck.org/fact-checks/reports/nigerian-online-publication-botches-kenyas-china-debt-numbers-right-about-port,18956,17020,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart uses verdict-revealing correction wording.",False,False,False,False,0,151,factors_audit_chunk_04_completed.csv
africa_check_015,Africa Check,misleading,"Scam alert! Nairobi governor Sonko not 'giving' loans, motorbikes and school fees to Kenyans on Facebook",misleading,false,False,['loan'],16,True,1,1.0,1,2019-09-10T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/scam-alert-nairobi-governor-sonko-not-giving-loans,16667,14680,yes,no,yes,no,no,“Scam alert” and “not giving” reveal the fact-check verdict; the sentence is a correction rather than the original loan-scam claim.,False,False,False,False,0,151,factors_audit_chunk_04_completed.csv
grass_fact_check_006,Grass Fact Check,genuine,"""It is a manipulation that we are number one in Europe after Ireland in terms of economic growth.""",genuine,true,True,['macroeconomy'],18,True,1,1.0,1,2022-01-17T00:00:00,https://factcheck.ge/en/story/40352--it-is-a-manipulation-that-we-are-number-one-in-europe-after-ireland-in-terms-of-economic-growth,44256,44431,yes,yes,yes,no,no,The wording “It is a manipulation that…” embeds the fact-check conclusion instead of presenting the underlying economic claim.,False,False,False,False,0,155,factors_audit_chunk_04_completed.csv
grass_fact_check_006,Grass Fact Check,misleading,"""We are and we will be the leaders in the region in terms of GDP per capita""",misleading,lie,False,['macroeconomy'],17,True,1,1.0,1,2020-01-21T00:00:00,https://factcheck.ge/en/story/38312--we-georgia-are-and-we-will-be-the-leaders-in-the-region-in-terms-of-gdp-per-capita,43618,43790,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart contains verdict-revealing framing.",False,False,False,False,0,155,factors_audit_chunk_04_completed.csv
politifact_103,PolitiFact,genuine,"""The national economy was strong in its largest expansion of private sector jobs before President Trump came into office.""",genuine,true,True,['macroeconomy'],19,True,1,1.0,1,2018-09-25T00:00:00,https://www.politifact.com/factchecks/2018/sep/25/tim-kaine/ne-right-record-jobs-growth-streak-precedes-trump/,62577,65045,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a quotation/characterisation claim.",False,False,False,False,0,159,factors_audit_chunk_04_completed.csv
politifact_103,PolitiFact,misleading,"Says Eric Hovde ""claims anyone who believes in transitioning to a clean energy economy is 'smoking crack cocaine.",misleading,false,False,['macroeconomy'],18,True,1,1.0,1,2024-10-30T00:00:00,https://www.politifact.com/factchecks/2024/oct/30/climate-power/no-hovde-didnt-say-people-who-believe-in-transitio/,78523,81310,no,yes,yes,yes,no,The proposition is about whether a politician used an insulting phrase; the clean-energy economy reference is incidental.,False,False,False,False,0,159,factors_audit_chunk_04_completed.csv
politifact_104,PolitiFact,genuine,"""Due to the recent downturn in steel production, more than 13,600 Americans have been laid off and the steel industry is facing billions in losses.""",genuine,true,True,['company_finance'],25,True,1,1.0,1,2017-05-30T00:00:00,https://www.politifact.com/factchecks/2017/may/30/claire-mccaskill/mccaskill-mark-steel-industry/,63531,66017,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a political conspiracy claim.",False,False,False,False,0,160,factors_audit_chunk_04_completed.csv
politifact_104,PolitiFact,misleading,"Says Brett ""Kavanaugh accuser Christine Blasey exposed for ties to Big Pharma abortion pill maker… effort to derail Kavanaugh is plot to protect abortion industry profits.""",misleading,pants-fire,False,['company_finance'],26,True,1,1.0,1,2018-09-25T00:00:00,https://www.politifact.com/factchecks/2018/sep/25/blog-posting/no-christine-blasey-ford-isnt-linked-abortion-pill/,62579,65047,no,yes,yes,yes,no,The claim is chiefly a conspiracy about a Supreme Court nomination and abortion; pharmaceutical profits are incidental.,False,False,False,False,0,160,factors_audit_chunk_04_completed.csv
politifact_106,PolitiFact,genuine,"Says HB2 has hurt North Carolina's economy by ""one-tenth of 1 percent of our annual GDP.""",genuine,true,True,['macroeconomy'],16,True,1,1.0,1,2017-03-07T00:00:00,https://www.politifact.com/factchecks/2017/mar/07/dan-forest/hb2-has-cost-north-carolina-hundreds-millions-doll/,63741,66227,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a quotation-attribution claim rather than an economic claim.",False,False,False,False,0,162,factors_audit_chunk_04_completed.csv
politifact_106,PolitiFact,misleading,"Says Barack Obama said, ""If we keep talking about the economy, we're going to lose.""",misleading,pants-fire,False,['macroeconomy'],15,True,1,1.0,1,2011-11-22T00:00:00,https://www.politifact.com/factchecks/2011/nov/22/mitt-romney/mitt-romney-says-obama-said-if-we-keep-talking-abo/,69082,71583,no,yes,yes,yes,no,The statement concerns whether Barack Obama said a quotation; “economy” is only part of the alleged quote.,False,False,False,False,0,162,factors_audit_chunk_04_completed.csv
politifact_113,PolitiFact,genuine,"""Despite having their budget increased by over 40 percent since 2009 … pending claims for benefits with the have increased from 391,000 to 890,000 under the Obama Administration.""",genuine,true,True,['budget'],28,True,1,1.0,1,2013-04-30T00:00:00,https://www.politifact.com/factchecks/2013/apr/30/tom-graves/backlog-veterans-benefits-draws-scrutiny/,67434,69932,yes,yes,no,yes,no,Malformed text (“pending claims for benefits with the have increased”) omits the relevant agency and is not cleanly understandable.,False,False,False,False,0,169,factors_audit_chunk_04_completed.csv
politifact_113,PolitiFact,misleading,"""In an interview with the Chicago Tribune's Editorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to 'cut social services completely.",misleading,false,False,['budget'],29,True,1,1.0,1,2016-09-08T00:00:00,https://www.politifact.com/factchecks/2016/sep/08/seiu-healthcare-illinois-indiana/healthcare-union-twists-leslie-munger-comments/,72707,75215,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is malformed and not standalone.",False,False,False,False,0,169,factors_audit_chunk_04_completed.csv
politifact_116,PolitiFact,genuine,"Says America spends ""over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.""",genuine,true,True,['macroeconomy'],22,True,1,1.0,1,2011-12-25T00:00:00,https://www.politifact.com/factchecks/2011/dec/25/cory-booker/cory-booker-says-united-states-spends-more-17-perc/,69009,71510,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a political quotation-attribution claim.",False,False,False,False,0,172,factors_audit_chunk_04_completed.csv
politifact_116,PolitiFact,misleading,"Says Vladimir Putin said, ""President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy.""",misleading,pants-fire,False,['macroeconomy'],21,True,1,1.0,1,2013-12-05T00:00:00,https://www.politifact.com/factchecks/2013/dec/05/facebook-posts/facebook-meme-says-vladimir-putin-accused-barack-o/,71319,73820,no,yes,yes,yes,no,The claim is about whether Vladimir Putin made a statement about Democrats; the economy reference is incidental to the alleged quote.,False,False,False,False,0,172,factors_audit_chunk_04_completed.csv
politifact_117,PolitiFact,genuine,"""Under Governor Almond the RI DMV had a program that allowed undocumented use their Personal Tax Identification Number . . . to apply and receive a RI driver's license.""",genuine,true,True,['tax'],29,True,1,1.0,1,2011-10-16T00:00:00,https://www.politifact.com/factchecks/2011/oct/16/david-quiroa/david-quiroa-says-rhode-island-has-allowed-illegal/,69212,71713,no,yes,yes,yes,no,Primarily an immigration and driver's-licence policy claim; the taxpayer identification number is incidental rather than the subject of finance.,False,False,False,False,0,173,factors_audit_chunk_04_completed.csv
politifact_117,PolitiFact,misleading,"""I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning I will not raise taxes on the middle class.""",misleading,pants-fire,False,['tax'],30,True,1,1.0,1,2016-08-17T00:00:00,https://www.politifact.com/factchecks/2016/aug/17/hillary-clinton/clinton-repeats-wrong-claim-no-other-2016-candidat/,64238,66727,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not primarily financial or economic.",False,False,False,False,0,173,factors_audit_chunk_04_completed.csv
politifact_118,PolitiFact,genuine,"Says that Wall Street hedge fund managers ""pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland.""",genuine,true,True,['tax'],26,True,1,1.0,1,2011-08-22T00:00:00,https://www.politifact.com/factchecks/2011/aug/22/sherrod-brown/sen-sherrod-brown-says-wall-street-hedge-fund-mana/,69382,71883,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a health and regulation claim.",False,False,False,False,0,174,factors_audit_chunk_04_completed.csv
politifact_118,PolitiFact,misleading,"""Scientists tell us that we could have a cure in 10 years for Alzheimer's"" were it not for ""overzealous regulators, excessive taxation and greedy litigators.""",misleading,pants-fire,False,['tax'],25,True,1,1.0,1,2013-03-20T00:00:00,https://www.politifact.com/factchecks/2013/mar/20/michele-bachmann/michele-bachmann-said-alzheimers-disease-could-be-/,67520,70019,no,yes,yes,yes,no,The main proposition concerns the absence of an Alzheimer's cure; taxation is only one alleged contributing factor.,False,False,False,False,0,174,factors_audit_chunk_04_completed.csv
politifact_122,PolitiFact,genuine,"""Hair stylists are required to undergo more government scrutiny than foreclosure consultants.""",genuine,true,True,['financial_distress'],12,True,1,1.0,1,2011-08-21T00:00:00,https://www.politifact.com/factchecks/2011/aug/21/gary-schaer/assemblyman-gary-schaer-claims-hair-stylists-face-/,70005,72506,yes,yes,yes,yes,no,"Individually acceptable as a claim about regulation of foreclosure services, but the pair is removed because the misleading counterpart is not financial.",False,False,False,False,0,178,factors_audit_chunk_04_completed.csv
politifact_122,PolitiFact,misleading,"""Abortion clinics warn they'll go bankrupt if Democrat 'sex strike' continues.""",misleading,false,False,['financial_distress'],11,True,1,1.0,1,2024-11-27T00:00:00,https://www.politifact.com/factchecks/2024/nov/27/viral-image/no-abortion-clinics-havent-warned-of-bankruptcy-be/,78617,81421,no,yes,yes,yes,no,Primarily a political/satirical abortion claim; bankruptcy language is incidental rather than substantive financial misinformation.,False,False,False,False,0,178,factors_audit_chunk_04_completed.csv
politifact_132,PolitiFact,genuine,"""West Virginia's exports increased for the second year in a row in 2018, reaching $8.1 billion. Additionally, West Virginia's export growth rate was 14.2%, nearly double the national average of 7.6%.""",genuine,true,True,['trade'],31,True,1,1.0,1,2019-04-24T00:00:00,https://www.politifact.com/factchecks/2019/apr/24/west-virginia-republican-party/have-exports-west-virginia-risen-faster-us-whole/,74064,76596,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is not a trade or economic claim.",False,False,False,False,0,188,factors_audit_chunk_04_completed.csv
politifact_132,PolitiFact,misleading,"In Japan, ""permanent residency is not given to Muslims,"" the ""propagation of Islam"" is banned, ""one cannot import a Koran published in the Arabic language,"" and ""Muslims cannot even rent a house.""",misleading,pants-fire,False,['trade'],32,True,1,1.0,1,2015-11-17T00:00:00,https://www.politifact.com/factchecks/2015/nov/17/viral-image/viral-graphic-says-japan-keeps-out-radical-islam-t/,64982,67474,no,yes,yes,yes,no,Religious-discrimination claim about Muslims in Japan; the word “import” does not make it a substantive trade or finance claim.,False,False,False,False,0,188,factors_audit_chunk_04_completed.csv
snopes_036,Snopes,genuine,"During former U.S. President Donald Trump's term in office, the U.S. suffered the lowest job growth and highest unemployment rate since the Great Depression.",genuine,true,True,['employment'],24,True,1,1.0,1,2024-03-06T00:40:41,https://www.snopes.com/fact-check/trump-worst-jobs-record/,81684,84701,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart uses employment only in an entertainment anecdote.",False,False,False,False,0,194,factors_audit_chunk_04_completed.csv
snopes_036,Snopes,misleading,Bette Davis landed her role in <I>What Ever Happened to Baby Jane?</I> through placing an ad in a Hollywood publication seeking employment as an actress.,misleading,false,False,['employment'],25,True,1,1.0,1,2015-04-22T18:40:00,https://www.snopes.com/fact-check/bette-davis-ad/,95034,98473,no,yes,yes,yes,no,Entertainment-history anecdote about seeking acting work; employment is incidental and not an economic claim.,False,False,False,False,0,194,factors_audit_chunk_04_completed.csv
snopes_040,Snopes,genuine,"Tyra Banks and Lionel Richie collaborated on an ice cream flavor called ""All Night Love.""",genuine,true,True,['banking'],15,True,1,1.0,1,2021-09-11T11:00:00,https://www.snopes.com/fact-check/tyra-banks-ice-cream/,85634,88801,no,yes,yes,yes,no,"False keyword match caused by the surname “Banks”; the claim is about an ice-cream collaboration, not banking or finance.",False,False,False,False,0,198,factors_audit_chunk_04_completed.csv
snopes_040,Snopes,misleading,"The Biden administration will begin ""spying"" on bank and cash app accounts starting Jan. 1, 2022.",misleading,false,False,['banking'],16,True,1,1.0,1,2021-12-21T16:07:00,https://www.snopes.com/fact-check/cash-app-irs/,85339,88496,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,198,factors_audit_chunk_04_completed.csv
snopes_042,Snopes,genuine,Chase Bank deleted a tweet advising consumers to shore up low account balances by not eating out or buying coffee.,genuine,true,True,['banking'],20,True,1,1.0,1,2019-04-29T11:59:00,https://www.snopes.com/fact-check/chase-bank-deleted-tweet/,89461,92765,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a television-content claim.",False,False,False,False,0,200,factors_audit_chunk_05_completed.csv
snopes_042,Snopes,misleading,"An old episode of ""The Simpsons"" featured a plot line about a run on a bank called the Silicon Valley Bank.",misleading,false,False,['banking'],21,True,1,1.0,1,2023-03-12T22:14:42,https://www.snopes.com/fact-check/simpsons-predict-silicon-valley-bank-crash/,83072,86141,no,yes,yes,yes,no,The main proposition is whether a Simpsons episode contained a plot line; the bank run is incidental to an entertainment claim.,False,False,False,False,0,200,factors_audit_chunk_05_completed.csv
snopes_047,Snopes,genuine,Chase Bank does not allow cash deposits made by non-account holders,genuine,true,True,['banking'],11,True,1,1.0,1,2014-09-20T12:00:00,https://www.snopes.com/fact-check/chasing-money/,95600,99045,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a crime/video claim rather than financial misinformation.",False,False,False,False,0,205,factors_audit_chunk_05_completed.csv
snopes_047,Snopes,misleading,Video clip shows police ignoring a getaway car full of bank robbers.,misleading,false,False,['banking'],12,True,1,1.0,1,2009-07-30T12:00:00,https://www.snopes.com/fact-check/photo-bank/,96794,100255,no,yes,yes,yes,no,Primarily a claim about police conduct and a getaway car; the bank setting does not make it a financial or economic claim.,False,False,False,False,0,205,factors_audit_chunk_05_completed.csv
snopes_050,Snopes,genuine,E-mail presents muddled comments by President Bush regarding proposed changes to Medicare/Social Security,genuine,true,True,['pension'],13,True,1,1.0,1,2006-01-20T12:00:00,https://www.snopes.com/fact-check/muddle-of-the-road/,97665,101132,yes,yes,no,no,no,"Meta-description of an email and its 'muddled comments', not a clean standalone proposition about Medicare or Social Security.",False,False,False,False,0,208,factors_audit_chunk_05_completed.csv
snopes_050,Snopes,misleading,"In January 2018, Senator Tom Cotton called for drug testing for Social Security recipients.",misleading,false,False,['pension'],14,True,1,1.0,1,2018-01-24T12:56:34,https://www.snopes.com/fact-check/tom-cotton-drug-testing/,91116,94487,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is a fact-check-style meta-description.",False,False,False,False,0,208,factors_audit_chunk_05_completed.csv
snopes_051,Snopes,genuine,The number on a sample Social Security card distributed in wallets sold through Woolworth stores was used by thousands of people.,genuine,true,True,['pension'],21,True,1,1.0,1,1999-04-13T07:17:54,https://www.snopes.com/fact-check/the-woolworth-card/,99280,102750,no,yes,yes,yes,no,"Primarily an identity/administrative anecdote about a Social Security number, not a claim about benefits, finance, or economic policy.",False,False,False,False,0,209,factors_audit_chunk_05_completed.csv
snopes_051,Snopes,misleading,"A large increase in the size of Social Security benefits provided to seniors occurring in 2023 came about ""through President Biden's leadership.""",misleading,false,False,['pension'],22,True,1,1.0,1,2022-11-02T23:12:13,https://www.snopes.com/fact-check/biden-increase-social-security/,83552,86640,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,209,factors_audit_chunk_05_completed.csv
africa_check_001,Africa Check,genuine,Agriculture has made the largest contribution… to the improved growth of our economy in the second and third quarters of 2017.,genuine,correct,True,['macroeconomy'],21,True,1,1.0,0,2018-02-16T00:00:00,https://africacheck.org/fact-checks/reports/fact-checked-pres-cyril-ramaphosas-first-ever-state-nation-address,16074,14077,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is written as a fact-check conclusion.",False,False,False,False,0,210,factors_audit_chunk_05_completed.csv
africa_check_001,Africa Check,misleading,Are most estimates of what strikes cost the SA economy accurate? Probably not. Take them with a big pinch of salt,misleading,fake,False,['macroeconomy'],21,True,1,1.0,0,2013-09-18T00:00:00,https://africacheck.org/fact-checks/reports/are-most-estimates-what-strikes-cost-sa-economy-accurate-probably-not-take-them,15471,13471,yes,no,yes,no,no,"The wording asks whether estimates are accurate and then supplies the fact-check conclusion ('Probably not'), rather than presenting an original claim.",False,False,False,False,0,210,factors_audit_chunk_05_completed.csv
africa_check_002,Africa Check,genuine,Gauteng is the seventh largest economy in Africa,genuine,correct,True,['macroeconomy'],8,True,1,1.0,0,2018-11-19T00:00:00,https://africacheck.org/fact-checks/reports/does-gauteng-make-third-south-africas-gdp-and-it-africas-seventh-biggest,16206,14210,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is only an article heading.",False,False,False,False,0,211,factors_audit_chunk_05_completed.csv
africa_check_002,Africa Check,misleading,2014 SONA claims revisited: Zuma on the economy,misleading,fake,False,['macroeconomy'],8,True,1,1.0,0,2015-02-11T00:00:00,https://africacheck.org/fact-checks/reports/2014-sona-claims-revisited-zuma-economy,15543,13543,yes,no,no,no,no,Generic article title ('claims revisited') with no specific proposition that can be assigned a reliable false label.,False,False,False,False,0,211,factors_audit_chunk_05_completed.csv
africa_check_003,Africa Check,genuine,"No, South Africa's First National Bank didn't charge reversal fees for accidental deposits",genuine,correct,True,['banking'],13,True,1,1.0,0,2019-08-08T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-south-africas-first-national-bank-didnt-charge-reversal,16737,14752,yes,yes,yes,no,no,Correction headline beginning 'No'; it reveals the verdict instead of presenting the original bank-fee claim.,False,False,False,False,0,212,factors_audit_chunk_05_completed.csv
africa_check_003,Africa Check,misleading,'Impossible' for Nigerian president's aide to have US$4 trillion in secret bank account,misleading,false,False,['banking'],13,True,1,1.0,0,2019-11-26T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/impossible-nigerian-presidents-aide-have-us4-trillion-secret,16966,14988,yes,no,yes,no,no,The word 'Impossible' states the fact-check assessment rather than a clean original proposition about the alleged bank account.,False,False,False,False,0,212,factors_audit_chunk_05_completed.csv
africa_check_004,Africa Check,genuine,Revenue has been under-performing for the last 10 years.,genuine,correct,True,['company_finance'],9,True,1,1.0,0,2020-05-28T00:00:00,https://africacheck.org/fact-checks/reports/yes-finance-minister-correct-kenya-missed-revenue-targets-over-past-10-years,17425,15461,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a correction headline.",False,False,False,False,0,213,factors_audit_chunk_05_completed.csv
africa_check_004,Africa Check,misleading,"No, Kenya Revenue Authority won't be taxing marriage dowries",misleading,false,False,['company_finance'],9,True,1,1.0,0,2019-12-11T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-kenya-revenue-authority-wont-be-taxing-marriage-dowries,16925,14946,yes,no,yes,no,no,"Begins 'No' and states that the tax will not occur; as written, it is the correction rather than the false dowry-tax claim.",False,False,False,False,0,213,factors_audit_chunk_05_completed.csv
africa_check_005,Africa Check,genuine,South Africa's VIP protection budget up by R1.7bn? Radio presenter gets increase wrong,genuine,correct,True,['budget'],13,True,1,1.0,0,2021-06-17T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/south-africas-vip-protection-budget-r17bn-radio-presenter,18370,16424,yes,yes,yes,no,no,Fact-check headline saying a presenter 'gets increase wrong'; the verdict is embedded in the claim text.,False,False,False,False,0,214,factors_audit_chunk_05_completed.csv
africa_check_005,Africa Check,misleading,The recommended global funding for the judiciary is 2.5% of the national budget.,misleading,incorrect,False,['budget'],13,True,1,1.0,0,2018-08-16T00:00:00,https://africacheck.org/fact-checks/reports/budget-cuts-hit-kenyas-judiciary-theres-no-global-funding-target,16259,14264,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart contains verdict-revealing wording.",False,False,False,False,0,214,factors_audit_chunk_05_completed.csv
africa_check_006,Africa Check,genuine,Total salary bill for Nigeria's identity commission up by 234% – not 300%,genuine,correct,True,['employment'],13,True,1,1.0,0,2021-09-23T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/total-salary-bill-nigerias-identity-commission-234-not-300,18813,16876,yes,yes,yes,no,no,The contrast '234% – not 300%' is correction-style wording that reveals the fact-check outcome.,False,False,False,False,0,215,factors_audit_chunk_05_completed.csv
africa_check_006,Africa Check,misleading,"Is Zimbabwe's unemployment rate 4%, 60% or 95%? Why the data is unreliable",misleading,fake,False,['employment'],13,True,1,1.0,0,2014-10-01T00:00:00,https://africacheck.org/fact-checks/reports/zimbabwes-unemployment-rate-4-60-or-95-why-data-unreliable,15594,13594,yes,no,no,no,no,"Question/article heading about several unemployment estimates and unreliable data, not one standalone false proposition.",False,False,False,False,0,215,factors_audit_chunk_05_completed.csv
