matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes
snopes_055,Snopes,genuine,"The Trump administration is paying Southwest Key $458 million to run immigrant child detention centers, and its CEO earns a $1.5 million salary.",genuine,true,true,['employment'],23,True,1,1.0,2,2018-06-22T09:09:23,https://www.snopes.com/fact-check/is-trump-administration-southwest-key-458-million/,90484,93835,,,,,,
snopes_055,Snopes,misleading,The government understates the unemployment rate because they report how many people are collecting unemployment insurance rather than how many people are out of work,misleading,false,false,['employment'],25,True,1,1.0,2,2001-04-23T12:00:00,https://www.snopes.com/fact-check/dole-call/,98747,102216,,,,,,
africa_check_006,Africa Check,genuine,Total salary bill for Nigeria's identity commission up by 234% – not 300%,genuine,correct,true,['employment'],13,True,1,1.0,0,2021-09-23T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/total-salary-bill-nigerias-identity-commission-234-not-300,18813,16876,,,,,,
africa_check_006,Africa Check,misleading,"Is Zimbabwe's unemployment rate 4%, 60% or 95%? Why the data is unreliable",misleading,fake,false,['employment'],13,True,1,1.0,0,2014-10-01T00:00:00,https://africacheck.org/fact-checks/reports/zimbabwes-unemployment-rate-4-60-or-95-why-data-unreliable,15594,13594,,,,,,
snopes_011,Snopes,genuine,Tax records show that Georgia Senate candidate Herschel Walker declared Texas as his principal residence even after he began his run for office.,genuine,true,true,['tax'],23,True,1,1.0,0,2022-11-30T22:56:45,https://www.snopes.com/fact-check/walker-texas-resident/,83488,86574,,,,,,
snopes_011,Snopes,misleading,"President Obama has issued an executive order granting a $2,350 dollar tax rebate to every American who filed a tax return for 2014",misleading,false,false,['tax'],23,True,1,1.0,0,2015-11-11T08:15:20,https://www.snopes.com/fact-check/obama-orders-2350-dollar-tax-rebate-november/,94707,98136,,,,,,
snopes_050,Snopes,genuine,E-mail presents muddled comments by President Bush regarding proposed changes to Medicare/Social Security,genuine,true,true,['pension'],13,True,1,1.0,1,2006-01-20T12:00:00,https://www.snopes.com/fact-check/muddle-of-the-road/,97665,101132,,,,,,
snopes_050,Snopes,misleading,"In January 2018, Senator Tom Cotton called for drug testing for Social Security recipients.",misleading,false,false,['pension'],14,True,1,1.0,1,2018-01-24T12:56:34,https://www.snopes.com/fact-check/tom-cotton-drug-testing/,91116,94487,,,,,,
snopes_033,Snopes,genuine,"After successfully robbing a bank, very polite Japanese thieves penned a thank-you note to that financial institution",genuine,true,true,['banking'],17,True,1,1.0,0,1998-12-31T12:00:00,https://www.snopes.com/fact-check/thanks-a-mil-no-make-that-54-million/,99335,102805,,,,,,
snopes_033,Snopes,misleading,The Minnesota Vikings opened Bank Stadium to shelter the homeless on a frigid night in December 2016.,misleading,false,false,['banking'],17,True,1,1.0,0,2016-12-19T08:44:18,https://www.snopes.com/fact-check/minnesota-vikings-open-their-stadium-to-shelter-the-homeless/,92692,96088,,,,,,
snopes_047,Snopes,genuine,Chase Bank does not allow cash deposits made by non-account holders,genuine,true,true,['banking'],11,True,1,1.0,1,2014-09-20T12:00:00,https://www.snopes.com/fact-check/chasing-money/,95600,99045,,,,,,
snopes_047,Snopes,misleading,Video clip shows police ignoring a getaway car full of bank robbers.,misleading,false,false,['banking'],12,True,1,1.0,1,2009-07-30T12:00:00,https://www.snopes.com/fact-check/photo-bank/,96794,100255,,,,,,
politifact_130,PolitiFact,genuine,Tens of thousands of Atlanta households pay more than 30 percent of their income towards rent.,genuine,true,true,['income'],16,True,1,1.0,1,2015-09-25T00:00:00,https://www.politifact.com/factchecks/2015/sep/25/matthew-charles-cardinale/claim-about-atlantas-affordable-housing-hits-mark/,72134,74638,,,,,,
politifact_130,PolitiFact,misleading,"""Kamala cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income.""",misleading,false,false,['income'],17,True,1,1.0,1,2024-08-28T00:00:00,https://www.politifact.com/factchecks/2024/aug/28/donald-trump/fact-check-trump-falsely-said-harris-voted-to-hire/,58536,60791,,,,,,
politifact_039,PolitiFact,genuine,"""Richard Nixon released tax returns when he was under audit.""",genuine,true,true,['tax'],10,True,1,1.0,0,2016-10-05T00:00:00,https://www.politifact.com/factchecks/2016/oct/05/tim-kaine/tim-kaine-correctly-notes-richard-nixon-released-t/,64105,66594,,,,,,
politifact_039,PolitiFact,misleading,"Elissa Slotkin ""gave your hard-earned tax money to illegal immigrants.""",misleading,false,false,['tax'],10,True,1,1.0,0,2024-09-06T00:00:00,https://www.politifact.com/factchecks/2024/sep/06/national-republican-senatorial-committee/senate-republicans-ad-claiming-elissa-slotkin-gave/,58521,60775,,,,,,
politifact_012,PolitiFact,genuine,"Wisconsin's 2019-21 budget produced the first positive general fund balance since 2000, and the governor's proposed 2021-23 budget would return it to a deficit.",genuine,true,true,"['budget', 'deficit']",24,True,2,1.0,7,2021-05-25T00:00:00,https://www.politifact.com/factchecks/2021/may/25/wisconsin-republican-legislative-leaders/yes-evers-proposed-budget-would-return-states-gene/,75866,78468,,,,,,
politifact_012,PolitiFact,misleading,"Says Democrats racked up a $1 billion state deficit, while Republicans under Bill O'Brien balanced the budget.",misleading,false,false,"['budget', 'deficit']",17,True,2,1.0,7,2012-07-29T00:00:00,https://www.politifact.com/factchecks/2012/jul/29/new-boston-republican-committee/new-boston-gop-says-dems-left-deficit/,70651,73152,,,,,,
snopes_030,Snopes,genuine,PayPal has e-mailed notices stating that they will be providing user account information to the Internal Revenue Service,genuine,true,true,['company_finance'],18,True,1,1.0,0,2008-01-04T12:00:00,https://www.snopes.com/fact-check/paypal-irs-notice/,97191,100654,,,,,,
snopes_030,Snopes,misleading,"Papa John's CEO John Schnatter said that he has no obligation to share ""excessive profits"" with his employees.",misleading,false,false,['company_finance'],18,True,1,1.0,0,2016-02-19T00:00:00,https://www.snopes.com/fact-check/papa-johns-ceo-quote/,94317,97737,,,,,,
snopes_083,Snopes,genuine,"The White House updated its list of ""Trump Administration Accomplishments"" on its website for January 2021. These include ""the world's most prosperous economy,"" before ""the China Virus invaded our shores.""",genuine,true,true,['macroeconomy'],30,False,0,0.0,1,2021-01-18T13:58:08,https://www.snopes.com/fact-check/white-house-trump-accomplishments/,87078,90279,,,,,,
snopes_083,Snopes,misleading,"Congress has eliminated the child tax credit, the earned income tax credit , and mortgage deductions from the tax code under pressure from lobby groups and the Koch brothers",misleading,false,false,"['tax', 'income', 'interest_mortgage']",29,False,0,0.0,1,2014-11-13T20:16:44,https://www.snopes.com/fact-check/koch-druthers/,95453,98897,,,,,,
politifact_113,PolitiFact,genuine,"""Despite having their budget increased by over 40 percent since 2009 … pending claims for benefits with the have increased from 391,000 to 890,000 under the Obama Administration.""",genuine,true,true,['budget'],28,True,1,1.0,1,2013-04-30T00:00:00,https://www.politifact.com/factchecks/2013/apr/30/tom-graves/backlog-veterans-benefits-draws-scrutiny/,67434,69932,,,,,,
politifact_113,PolitiFact,misleading,"""In an interview with the Chicago Tribune's Editorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to 'cut social services completely.",misleading,false,false,['budget'],29,True,1,1.0,1,2016-09-08T00:00:00,https://www.politifact.com/factchecks/2016/sep/08/seiu-healthcare-illinois-indiana/healthcare-union-twists-leslie-munger-comments/,72707,75215,,,,,,
snopes_029,Snopes,genuine,The IRS will be distributing 2008 economic stimulus payments according to the last two digits of taxpayers' Social Security numbers,genuine,true,true,['pension'],20,True,1,1.0,0,2008-03-18T12:00:00,https://www.snopes.com/fact-check/economic-stimulus-payments/,97139,100602,,,,,,
snopes_029,Snopes,misleading,"Marian Robinson, First Lady Michelle Obama's mother, will receive a lifetime pension of $160,000 per year from the U.S. government.",misleading,false,false,['pension'],20,True,1,1.0,0,2016-10-18T08:19:08,https://www.snopes.com/fact-check/marian-robinson-pension/,93103,96502,,,,,,
snopes_020,Snopes,genuine,"In May 2018 President Trump donated one-fourth of his $400,000-per-year salary to the Department of Veterans Affairs.",genuine,true,true,['employment'],17,True,1,1.0,0,2018-06-04T13:22:51,https://www.snopes.com/fact-check/trump-donate-salary-va/,90592,93945,,,,,,
snopes_020,Snopes,misleading,Women in Germany face the loss of unemployment benefits if they decline to accept work in brothels,misleading,false,false,['employment'],17,True,1,1.0,0,2014-08-08T15:12:04,https://www.snopes.com/fact-check/hot-jobs/,95648,99094,,,,,,
politifact_118,PolitiFact,genuine,"Says that Wall Street hedge fund managers ""pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland.""",genuine,true,true,['tax'],26,True,1,1.0,1,2011-08-22T00:00:00,https://www.politifact.com/factchecks/2011/aug/22/sherrod-brown/sen-sherrod-brown-says-wall-street-hedge-fund-mana/,69382,71883,,,,,,
politifact_118,PolitiFact,misleading,"""Scientists tell us that we could have a cure in 10 years for Alzheimer's"" were it not for ""overzealous regulators, excessive taxation and greedy litigators.""",misleading,pants-fire,false,['tax'],25,True,1,1.0,1,2013-03-20T00:00:00,https://www.politifact.com/factchecks/2013/mar/20/michele-bachmann/michele-bachmann-said-alzheimers-disease-could-be-/,67520,70019,,,,,,
grass_fact_check_015,Grass Fact Check,genuine,"""Average annual inflation constituted 8.4% under the governance of the United National Movement whilst the figure under the Georgian Dream's governance is 6%.""",genuine,true,true,['inflation'],23,True,1,1.0,11,2024-03-25T00:00:00,https://factcheck.ge/en/story/42705--average-annual-inflation-constituted-8-4-under-the-governance-of-the-united-national-movement-whilst-the-figure-under-the-georgian-dream-s-governance-is-6,44462,44639,,,,,,
grass_fact_check_015,Grass Fact Check,misleading,"""Another problem is the price increase, inflation… According to only the latest documents, prices for practically everything rose by an average of 20-25%. Prices of some products reveal as much as a 200% increase.""",misleading,false,false,['inflation'],34,True,1,1.0,11,2014-05-08T00:00:00,https://factcheck.ge/en/story/12669-another-problem-is-the-price-increase-inflation-according-to-only-the-latest-documents-prices-for-practically-everything-rose-by-an-average-of-20-25-prices-of-some-products-reveal,43725,43897,,,,,,
dubawa_002,Dubawa,genuine,A viral post on Facebook states that the Central Bank of Nigeria will introduce a unified ATM card and suspend all banks' ATM cards currently used by customers.,genuine,true,true,['banking'],28,True,1,1.0,0,2023-01-24T14:11:52,https://dubawa.org/cbn-introduced-new-credit-card-scheme-but-cards-not-ready-for-use/,29748,28857,,,,,,
dubawa_002,Dubawa,misleading,"A viral WhatsApp message asks Nigerians to apply for a ₦200,000 business grant from the Federal Government, which will be paid into their bank accounts within 48 hours.",misleading,false,false,['banking'],28,True,1,1.0,0,2021-06-06T19:52:27,https://dubawa.org/nigerian-government-not-distributing-%e2%82%a6200000-grants-to-support-businesses/,30178,29297,,,,,,
snopes_057,Snopes,genuine,A moratorium on Internet taxation expires in 2007,genuine,true,true,['tax'],8,True,1,1.0,2,2003-10-31T12:00:00,https://www.snopes.com/fact-check/internet-taxation-moratorium/,98073,101540,,,,,,
snopes_057,Snopes,misleading,Facebook uses birthday donations from its users as tax-deductible write-offs.,misleading,false,false,['tax'],10,True,1,1.0,2,2019-11-06T12:21:27,https://www.snopes.com/fact-check/facebook-write-off-birthdays/,88912,92189,,,,,,
grass_fact_check_009,Grass Fact Check,genuine,"In the third quarter of 2018, for the first time in the history of Georgia, current account balance is positive and reached 0.3% of the country's GDP",genuine,true,true,['macroeconomy'],27,True,1,1.0,2,2019-01-24T00:00:00,https://factcheck.ge/en/story/37932-in-the-third-quarter-of-2018-for-the-first-time-in-the-history-of-georgia-current-account-balance-is-positive-and-reached-0-3-of-the-country-s-gdp,43861,44033,,,,,,
grass_fact_check_009,Grass Fact Check,misleading,"""During the Georgian Dream's governance, the economy grew by four percent annually and it would have been two percent if not for the Russia-Ukraine war.""",misleading,false,false,['macroeconomy'],25,True,1,1.0,2,2024-03-13T00:00:00,https://factcheck.ge/en/story/42669--during-the-georgian-dream-s-governance-the-economy-grew-by-four-percent-annually-and-it-would-have-been-two-percent-if-not-for-the-russia-ukraine-war,44459,44636,,,,,,
politifact_165,PolitiFact,genuine,"""One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.""",genuine,true,true,['employment'],21,True,1,1.0,6,2012-10-26T00:00:00,https://www.politifact.com/factchecks/2012/oct/26/johnny-isakson/need-job-obamas-hiring-georgia-senator-says/,67859,70358,,,,,,
politifact_165,PolitiFact,misleading,"Says the Clinton Foundation ""gave ONLY $5 million to charities, spent $85 million for their salaries & travels and KEPT the rest = $87 million"" in 2014.",misleading,false,false,['employment'],27,True,1,1.0,6,2019-12-09T00:00:00,https://www.politifact.com/factchecks/2019/dec/09/viral-image/old-hoax-about-clinton-foundation-resurfaces-faceb/,74415,76960,,,,,,
snopes_012,Snopes,genuine,"Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan's fundraising committee after the GOP tax plan passed in the U.S. House of Representatives.",genuine,true,true,['tax'],24,True,1,1.0,0,2018-01-23T18:03:19,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/,84470,87586,,,,,,
snopes_012,Snopes,misleading,Donald Trump won't release his tax returns because they reveal that he has donated millions of dollars to the North American Man/Boy Love Association.,misleading,false,false,['tax'],24,True,1,1.0,0,2016-08-09T17:12:10,https://www.snopes.com/fact-check/trump-did-not-donate-to-nambla/,93532,96940,,,,,,
snopes_040,Snopes,genuine,"Tyra Banks and Lionel Richie collaborated on an ice cream flavor called ""All Night Love.""",genuine,true,true,['banking'],15,True,1,1.0,1,2021-09-11T11:00:00,https://www.snopes.com/fact-check/tyra-banks-ice-cream/,85634,88801,,,,,,
snopes_040,Snopes,misleading,"The Biden administration will begin ""spying"" on bank and cash app accounts starting Jan. 1, 2022.",misleading,false,false,['banking'],16,True,1,1.0,1,2021-12-21T16:07:00,https://www.snopes.com/fact-check/cash-app-irs/,85339,88496,,,,,,
politifact_155,PolitiFact,genuine,"""The black unemployment rate increased since the recovery has begun.""",genuine,true,true,['employment'],10,True,1,1.0,3,2011-07-18T00:00:00,https://www.politifact.com/factchecks/2011/jul/18/marc-morial/marc-morial-says-black-unemployment-has-actually-w/,69943,72444,,,,,,
politifact_155,PolitiFact,misleading,"Florida's ""unemployment is at a record low.""",misleading,false,false,['employment'],7,True,1,1.0,3,2018-05-01T00:00:00,https://www.politifact.com/factchecks/2018/may/01/us-chamber-commerce/unemployment-record-low-under-florida-gov-rick-sco/,73533,76047,,,,,,
africa_check_024,Africa Check,genuine,"""Tax collections for the first half of the current financial year rose at the fastest pace since president Uhuru Kenyatta took power in 2013 …""",genuine,correct,true,['tax'],25,True,1,1.0,8,2022-02-07T00:00:00,https://africacheck.org/fact-checks/reports/kenyan-newspaper-right-tax-revenue-rose-fastest-under-president-kenyatta,19011,17078,,,,,,
africa_check_024,Africa Check,misleading,Photo of 2018 fuel tax protest in France – not demonstrators 'unleashing truth variant' against Covid measures,misleading,false,false,['tax'],17,True,1,1.0,8,2021-07-28T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/photo-2018-fuel-tax-protest-france-not-demonstrators,18502,16560,,,,,,
politifact_003,PolitiFact,genuine,"In West Virginia, ""personal income tax collections up 14% from 2017.""",genuine,true,true,"['tax', 'income']",11,True,2,1.0,0,2018-10-11T00:00:00,https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,62515,64982,,,,,,
politifact_003,PolitiFact,misleading,"Says 7,000 millionaires ""gamed the system to pay no income taxes.""",misleading,false,false,"['tax', 'income']",11,True,2,1.0,0,2012-09-30T00:00:00,https://www.politifact.com/factchecks/2012/sep/30/tammy-baldwin/7000-millionaires-gamed-system-pay-zero-federal-in/,67991,70490,,,,,,
politifact_116,PolitiFact,genuine,"Says America spends ""over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.""",genuine,true,true,['macroeconomy'],22,True,1,1.0,1,2011-12-25T00:00:00,https://www.politifact.com/factchecks/2011/dec/25/cory-booker/cory-booker-says-united-states-spends-more-17-perc/,69009,71510,,,,,,
politifact_116,PolitiFact,misleading,"Says Vladimir Putin said, ""President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy.""",misleading,pants-fire,false,['macroeconomy'],21,True,1,1.0,1,2013-12-05T00:00:00,https://www.politifact.com/factchecks/2013/dec/05/facebook-posts/facebook-meme-says-vladimir-putin-accused-barack-o/,71319,73820,,,,,,
politifact_197,PolitiFact,genuine,"At the 50 Milwaukee schools serving ""at least 80% African-American and at least 80% low income"" students, the reading proficiency is 8%.",genuine,true,true,['income'],22,False,0,0.0,0,2014-12-05T00:00:00,https://www.politifact.com/factchecks/2014/dec/05/alberta-darling/alberta-darling-says-reading-proficiency-8-50-low-/,65753,68250,,,,,,
politifact_197,PolitiFact,misleading,"Video shows Elon Musk ""urging everyone in the UK to take advantage of this great opportunity before the big banks close completely.""",misleading,false,false,['banking'],22,False,0,0.0,0,2023-07-12T00:00:00,https://www.politifact.com/factchecks/2023/jul/12/viral-image/tesla-shareholder-meeting-video-altered-to-misrepr/,59074,61364,,,,,,
politifact_199,PolitiFact,genuine,"Say that under state law, ""systems development charges can only be spent on capital investment.""",genuine,true,true,['investment'],15,False,0,0.0,0,2012-05-05T00:00:00,https://www.politifact.com/factchecks/2012/may/05/charlie-hales/can-system-development-charges-be-spent-capital-pr/,68526,71027,,,,,,
politifact_199,PolitiFact,misleading,"Says Wisconsin Gov. Scott Walker's budget ""calls for raising property taxes by nearly $500 billion.""",misleading,pants-fire,false,"['tax', 'budget']",15,False,0,0.0,0,2012-04-30T00:00:00,https://www.politifact.com/factchecks/2012/apr/30/pat-quinn/illinois-gov-pat-quinn-says-gov-scott-walkers-budg/,68545,71046,,,,,,
snopes_041,Snopes,genuine,NFL star Tom Brady's company received a nearly $1 million loan from the Paycheck Protection Program during the COVID-19 pandemic.,genuine,true,true,['loan'],20,True,1,1.0,1,2020-12-09T06:37:36,https://www.snopes.com/fact-check/tom-brady-ppp/,87427,90629,,,,,,
snopes_041,Snopes,misleading,Billionaire Vijay Mallya found cheap parking in New York by using his expensive car as collateral for a loan.,misleading,false,false,['loan'],19,True,1,1.0,1,2016-03-04T21:36:28,https://www.snopes.com/fact-check/parking-vijay-mallya-joke/,94268,97687,,,,,,
politifact_121,PolitiFact,genuine,"""Creeping defense commitments in and globally now consume over half the U.S. discretionary budget annually.""",genuine,true,true,['budget'],15,True,1,1.0,1,2011-07-01T00:00:00,https://www.politifact.com/factchecks/2011/jul/01/marcy-kaptur/rep-marcy-kaptur-says-defense-spending-consumes-mo/,69906,72407,,,,,,
politifact_121,PolitiFact,misleading,"State Sen. Kirk deViere voted against Medicaid expansion, the governor's budget and teacher raises.",misleading,false,false,['budget'],14,True,1,1.0,1,2022-05-16T00:00:00,https://www.politifact.com/factchecks/2022/may/16/north-carolina-futures-action-fund/liberal-group-targets-incumbent-nc-democrat-false-/,59760,62086,,,,,,
grass_fact_check_001,Grass Fact Check,genuine,"""Not a single tetri of the next year's state budget is allocated for the increase of pensions.""",genuine,true,true,"['budget', 'pension']",17,True,2,1.0,2,2013-10-24T00:00:00,https://factcheck.ge/en/story/9476-not-a-single-tetri-of-the-next-years-state-budget-is-allocated-for-the-increase-of-pensions,43719,43891,,,,,,
grass_fact_check_001,Grass Fact Check,misleading,"According to Giorgi Vashadze's assessment, old age pension did not increase proportionally to budget growth.",misleading,false,false,"['budget', 'pension']",15,True,2,1.0,2,2023-02-13T00:00:00,https://factcheck.ge/en/story/41626-according-to-giorgi-vashadze-s-assessment-old-age-pension-did-not-increase-proportionally-to-budget-growth,44361,44538,,,,,,
snopes_003,Snopes,genuine,U.S. President Joe Biden accurately claimed in June 2024 that the U.S. trade deficit with China had reached its lowest level since 2010.,genuine,true,true,"['deficit', 'trade']",23,True,2,1.0,13,2024-07-01T22:42:03,https://www.snopes.com/fact-check/us-trade-deficit-with-china-smallest-since-2010/,81097,84088,,,,,,
snopes_003,Snopes,misleading,The U.S. has a global trade deficit of $800 billion.,misleading,false,false,"['deficit', 'trade']",10,True,2,1.0,13,2018-03-09T08:20:10,https://www.snopes.com/fact-check/is-the-u-s-global-trade-deficit-really-800-billion/,90927,94289,,,,,,
grass_fact_check_005,Grass Fact Check,genuine,"""Nearly half of the population employed in agriculture cannot produce even 10% of the GDP.""",genuine,true,true,['macroeconomy'],15,True,1,1.0,1,2021-05-24T00:00:00,https://factcheck.ge/en/story/39525--nearly-half-of-the-population-employed-in-agriculture-cannot-produce-even-10-of-the-gdp,44147,44319,,,,,,
grass_fact_check_005,Grass Fact Check,misleading,"""Today we have the highest growing economy in the region, we have the fastest economic growth""",misleading,lie,false,['macroeconomy'],16,True,1,1.0,1,2020-02-04T00:00:00,https://factcheck.ge/en/story/38331--today-we-have-the-highest-growing-economy-in-the-region-we-have-the-fastest-economic-growth,43623,43795,,,,,,
politifact_128,PolitiFact,genuine,"""Our economy actually shrank during the last three months of 2012.""",genuine,true,true,['macroeconomy'],11,True,1,1.0,1,2013-02-13T00:00:00,https://www.politifact.com/factchecks/2013/feb/13/marco-rubio/marco-rubio-says-us-economy-shrank-last-quarter-20/,70956,73457,,,,,,
politifact_128,PolitiFact,misleading,"""Putin JUST SHUTDOWN All Oil To The US, Collapsing The US Economy!""",misleading,pants-fire,false,['macroeconomy'],12,True,1,1.0,1,2023-05-03T00:00:00,https://www.politifact.com/factchecks/2023/may/03/facebook-posts/putin-didnt-shut-down-all-russian-oil-to-the-us-it/,77394,80071,,,,,,
politifact_075,PolitiFact,genuine,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,genuine,true,true,['employment'],16,True,1,1.0,0,2011-12-05T00:00:00,https://www.politifact.com/factchecks/2011/dec/05/rick-santorum/did-santorums-unemployment-numbers-add-time/,69048,71549,,,,,,
politifact_075,PolitiFact,misleading,"""Over 73% of all donations raised are going to fundraising, overhead, executive salaries, and external donations.""",misleading,pants-fire,false,['employment'],16,True,1,1.0,0,2014-09-02T00:00:00,https://www.politifact.com/factchecks/2014/sep/02/blog-posting/bloggers-incorrectly-blast-als-ice-bucket-challeng/,66039,68536,,,,,,
africa_check_002,Africa Check,genuine,Gauteng is the seventh largest economy in Africa,genuine,correct,true,['macroeconomy'],8,True,1,1.0,0,2018-11-19T00:00:00,https://africacheck.org/fact-checks/reports/does-gauteng-make-third-south-africas-gdp-and-it-africas-seventh-biggest,16206,14210,,,,,,
africa_check_002,Africa Check,misleading,2014 SONA claims revisited: Zuma on the economy,misleading,fake,false,['macroeconomy'],8,True,1,1.0,0,2015-02-11T00:00:00,https://africacheck.org/fact-checks/reports/2014-sona-claims-revisited-zuma-economy,15543,13543,,,,,,
politifact_030,PolitiFact,genuine,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",genuine,true,true,['employment'],26,True,1,1.0,0,2018-04-26T00:00:00,https://www.politifact.com/factchecks/2018/apr/26/james-tedisco/ny-may-raise-wages-tipped-workers-heres-what-happe/,62905,65378,,,,,,
politifact_030,PolitiFact,misleading,"Says that ""when Congressman Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.""",misleading,false,false,['employment'],26,True,1,1.0,0,2012-10-28T00:00:00,https://www.politifact.com/factchecks/2012/oct/28/george-flinn/george-flinn-blames-steve-cohen-shleby-unemploymen/,67870,70369,,,,,,
politifact_084,PolitiFact,genuine,"""Rhode Island's exports have increased by 53 percent in the last two years.""",genuine,true,true,['trade'],13,True,1,1.0,0,2012-04-17T00:00:00,https://www.politifact.com/factchecks/2012/apr/17/lisa-tomasso/rhode-island-state-rep-lisa-tomasso-says-exports-o/,70452,72953,,,,,,
politifact_084,PolitiFact,misleading,"""The music industry is the biggest export from Africa after oil and gas.""",misleading,false,false,['trade'],13,True,1,1.0,0,2014-08-07T00:00:00,https://www.politifact.com/factchecks/2014/aug/07/dbanj/nigerias-bono-claims-music-one-africas-biggest-exp/,66120,68617,,,,,,
africa_check_009,Africa Check,genuine,"""Annual diaspora remittances represent more than 3% of the GDP.""",genuine,correct,true,['macroeconomy'],10,True,1,1.0,0,2022-08-08T00:00:00,https://africacheck.org/fact-checks/reports/kenyadecides2022-fact-checking-raila-odingas-manifesto-ahead-presidential,19358,17431,,,,,,
africa_check_009,Africa Check,misleading,Are 5.7 million people employed in Zimbabwe's informal economy? No,misleading,false,false,['macroeconomy'],10,True,1,1.0,0,2014-05-12T00:00:00,https://africacheck.org/fact-checks/reports/are-57-million-people-employed-zimbabwes-informal-economy-no,15519,13519,,,,,,
politifact_108,PolitiFact,genuine,"""The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.""",genuine,true,true,['employment'],28,True,1,1.0,1,2015-04-23T00:00:00,https://www.politifact.com/factchecks/2015/apr/23/texas-organizing-project/group-black-texans-have-higher-unemployment-rate-w/,65460,67955,,,,,,
politifact_108,PolitiFact,misleading,"""At Texas A&M; University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years.""",misleading,false,false,['employment'],27,True,1,1.0,1,2011-05-04T00:00:00,https://www.politifact.com/factchecks/2011/may/04/dick-armey/dick-armey-says-49-texas-sam-university-faculty-ha/,69800,72301,,,,,,
snopes_009,Snopes,genuine,"The New York branch of the largest Chinese state-owned bank, the Industrial and Commercial Bank of China, has office space in Trump Tower.",genuine,true,true,['banking'],23,True,1,1.0,0,2023-03-20T18:59:58,https://www.snopes.com/fact-check/trump-tower-china-bank-icbc/,83065,86134,,,,,,
snopes_009,Snopes,misleading,"As shown in a popular TikTok video, a tornado passed dangerously close to a Phillies game at Citizens Bank Park, Philadelphia, in 2021.",misleading,false,false,['banking'],23,True,1,1.0,0,2021-07-08T14:00:22,https://www.snopes.com/fact-check/phillies-tornado-baseball-video/,85885,89059,,,,,,
snopes_059,Snopes,genuine,Roughly 25% of the nation's debt was incurred during the Trump Administration.,genuine,true,true,['debt'],12,True,1,1.0,3,2023-01-19T23:20:22,https://www.snopes.com/fact-check/trump-debt-25-percent/,83302,86381,,,,,,
snopes_059,Snopes,misleading,"Former President Obama said the U.S. owes him a ""debt of gratitude"" for his leadership.",misleading,false,false,['debt'],15,True,1,1.0,3,2017-07-19T10:56:09,https://www.snopes.com/fact-check/obama-country-owes-gratitude/,91763,95139,,,,,,
politifact_134,PolitiFact,genuine,"Image claims to show a list of ""Republican members of Congress whose PPP loans were forgiven.""",genuine,true,true,['loan'],16,True,1,1.0,1,2022-08-30T00:00:00,https://www.politifact.com/factchecks/2022/aug/30/instagram-posts/businesses-associated-these-gop-politicians-had-pa/,76869,79522,,,,,,
politifact_134,PolitiFact,misleading,"""Trump takes out a loan and pays it back with interest, it is a crime.""",misleading,false,false,['loan'],15,True,1,1.0,1,2024-04-05T00:00:00,https://www.politifact.com/factchecks/2024/apr/05/facebook-posts/donald-trump-was-sued-for-using-false-information/,58717,60992,,,,,,
politifact_185,PolitiFact,genuine,"""Adjusting for inflation, West Virginia's median household income has not grown in a decade.""",genuine,true,true,"['inflation', 'income']",14,True,1,0.5,2,2018-12-12T00:00:00,https://www.politifact.com/factchecks/2018/dec/12/mike-romano/have-median-incomes-west-virginia-not-risen-decade/,73879,76399,,,,,,
politifact_185,PolitiFact,misleading,"The Inflation Reduction Act, which Rep. Elissa Slotkin supported, ""drove inflation higher.""",misleading,false,false,['inflation'],12,True,1,0.5,2,2024-09-26T00:00:00,https://www.politifact.com/factchecks/2024/sep/26/americans-for-prosperity-action/ad-targeting-elissa-slotkin-on-inflation-reduction/,58479,60731,,,,,,
