matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check,dataset_round,previous_pair_id,organisation,audit_origin,pre_audited,article_id,binary_label_name,finance_term_count,verdict,claim_normalised,financial_matches_list,financial_match_set,origin_priority,pair_pre_audited_count,automatic_large_length_gap,claim_normalised_final
politifact_184,PolitiFact,genuine,"Says ""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.""",genuine,true,True,"['debt', 'employment']",19,True,1,0.5,1,2011-12-11T00:00:00,https://www.politifact.com/factchecks/2011/dec/11/jay-webber/new-jerseys-unemployment-benefits-fund-broke-more-/,69031,71532,yes,yes,yes,yes,yes,,False,False,False,False,0,192,factors_audit_chunk_04_completed.csv,says our unemployment insurance trust fund is broke we re over a billion dollars in debt to the federal government,False,round1,,,,,,,,,,,,,,,says our unemployment insurance trust fund is broke we re over a billion dollars in debt to the federal government
politifact_184,PolitiFact,misleading,"Says President Barack Obama ""doubled the national debt, which had taken more than two centuries to accumulate, in one year.""",misleading,pants-fire,False,['debt'],20,True,1,0.5,1,2012-07-25T00:00:00,https://www.politifact.com/factchecks/2012/jul/25/chain-email/obama-doubled-national-debt-one-year-chain-e-mail-/,68245,70745,yes,yes,yes,yes,yes,,False,False,False,False,0,192,factors_audit_chunk_04_completed.csv,says president barack obama doubled the national debt which had taken more than two centuries to accumulate in one year,False,round1,,,,,,,,,,,,,,,says president barack obama doubled the national debt which had taken more than two centuries to accumulate in one year
snopes_001,Snopes,genuine,"2018 Georgia gubernatorial candidate Stacey Abrams owes more than $50,000 in back taxes to the Internal Revenue Service.",genuine,true,True,"['tax', 'company_finance']",18,True,2,1.0,1,2018-10-25T15:20:49,https://www.snopes.com/fact-check/stacey-abrams-back-taxes/,90026,93365,yes,yes,yes,yes,yes,,False,False,False,False,0,193,factors_audit_chunk_04_completed.csv,2018 georgia gubernatorial candidate stacey abrams owes more than 50 000 in back taxes to the internal revenue service,False,round1,,,,,,,,,,,,,,,2018 georgia gubernatorial candidate stacey abrams owes more than 50 000 in back taxes to the internal revenue service
snopes_001,Snopes,misleading,"President Trump filed for re-election early, which means non-profits can't criticize him without losing their tax-exempt status.",misleading,false,False,"['tax', 'company_finance']",17,True,2,1.0,1,2017-02-01T15:55:51,https://www.snopes.com/fact-check/trump-filed-reelection-stop-political-speech-nonprofits/,92458,95847,yes,yes,yes,yes,yes,,False,False,False,False,0,193,factors_audit_chunk_04_completed.csv,president trump filed for re election early which means non profits can t criticize him without losing their tax exempt status,False,round1,,,,,,,,,,,,,,,president trump filed for re election early which means non profits can t criticize him without losing their tax exempt status
snopes_037,Snopes,genuine,"Republicans voted to raise the debt ceiling three times when Donald Trump was president, with no preconditions.",genuine,true,True,['debt'],17,True,1,1.0,1,2023-05-03T19:19:25,https://www.snopes.com/fact-check/gop-debt-ceiling-trump-presidency/,82869,85932,yes,yes,yes,yes,yes,,False,False,False,False,0,195,factors_audit_chunk_04_completed.csv,republicans voted to raise the debt ceiling three times when donald trump was president with no preconditions,False,round1,,,,,,,,,,,,,,,republicans voted to raise the debt ceiling three times when donald trump was president with no preconditions
snopes_037,Snopes,misleading,"U.S. Democratic 2020 presidential candidate Joe Biden claimed he accumulated $280,000 in debt while attending college.",misleading,false,False,['debt'],16,True,1,1.0,1,2019-08-27T17:03:14,https://www.snopes.com/fact-check/joe-biden-college-debt/,89119,92408,yes,yes,yes,yes,yes,,False,False,False,False,0,195,factors_audit_chunk_04_completed.csv,u s democratic 2020 presidential candidate joe biden claimed he accumulated 280 000 in debt while attending college,False,round1,,,,,,,,,,,,,,,u s democratic 2020 presidential candidate joe biden claimed he accumulated 280 000 in debt while attending college
snopes_038,Snopes,genuine,"During former U.S. President Donald Trump's presidency, 15 U.S. banks failed.",genuine,true,True,['banking'],11,True,1,1.0,1,2023-03-13T19:58:04,https://www.snopes.com/fact-check/15-banks-failed-trumps-presidency/,83074,86143,yes,yes,yes,yes,yes,,False,False,False,False,0,196,factors_audit_chunk_04_completed.csv,during former u s president donald trump s presidency 15 u s banks failed,False,round1,,,,,,,,,,,,,,,during former u s president donald trump s presidency 15 u s banks failed
snopes_038,Snopes,misleading,The Clinton Foundation suddenly transferred $1.8 billion to a bank in Qatar.,misleading,false,False,['banking'],12,True,1,1.0,1,2016-10-24T12:48:59,https://www.snopes.com/fact-check/clinton-moves-billions-to-qatar/,93053,96450,yes,yes,yes,yes,yes,,False,False,False,False,0,196,factors_audit_chunk_04_completed.csv,the clinton foundation suddenly transferred 1 8 billion to a bank in qatar,False,round1,,,,,,,,,,,,,,,the clinton foundation suddenly transferred 1 8 billion to a bank in qatar
snopes_039,Snopes,genuine,"Conservative U.S. Rep. Marjorie Taylor Greene received $183,504 in PPP loan forgiveness.",genuine,true,True,['loan'],12,True,1,1.0,1,2022-08-26T16:53:57,https://www.snopes.com/fact-check/marjorie-taylor-greene-ppp-loan/,84698,87818,yes,yes,yes,yes,yes,,False,False,False,False,0,197,factors_audit_chunk_04_completed.csv,conservative u s rep marjorie taylor greene received 183 504 in ppp loan forgiveness,False,round1,,,,,,,,,,,,,,,conservative u s rep marjorie taylor greene received 183 504 in ppp loan forgiveness
snopes_039,Snopes,misleading,All congressional staffers and family members are exempt from repaying their student loans.,misleading,false,False,['loan'],13,True,1,1.0,1,2011-01-03T00:00:00,https://www.snopes.com/fact-check/congressional-staffers-family-members-exempt-repaying-student-loans/,96499,99959,yes,yes,yes,yes,yes,,False,False,False,False,0,197,factors_audit_chunk_04_completed.csv,all congressional staffers and family members are exempt from repaying their student loans,False,round1,,,,,,,,,,,,,,,all congressional staffers and family members are exempt from repaying their student loans
snopes_041,Snopes,genuine,NFL star Tom Brady's company received a nearly $1 million loan from the Paycheck Protection Program during the COVID-19 pandemic.,genuine,true,True,['loan'],20,True,1,1.0,1,2020-12-09T06:37:36,https://www.snopes.com/fact-check/tom-brady-ppp/,87427,90629,yes,yes,yes,yes,yes,,False,False,False,False,0,199,factors_audit_chunk_04_completed.csv,nfl star tom brady s company received a nearly 1 million loan from the paycheck protection program during the covid 19 pandemic,False,round1,,,,,,,,,,,,,,,nfl star tom brady s company received a nearly 1 million loan from the paycheck protection program during the covid 19 pandemic
snopes_041,Snopes,misleading,Billionaire Vijay Mallya found cheap parking in New York by using his expensive car as collateral for a loan.,misleading,false,False,['loan'],19,True,1,1.0,1,2016-03-04T21:36:28,https://www.snopes.com/fact-check/parking-vijay-mallya-joke/,94268,97687,yes,yes,yes,yes,yes,,False,False,False,False,0,199,factors_audit_chunk_04_completed.csv,billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan,False,round1,,,,,,,,,,,,,,,billionaire vijay mallya found cheap parking in new york by using his expensive car as collateral for a loan
snopes_043,Snopes,genuine,"Homeowners affected by hurricanes are allowed, under certain circumstances, to delay their mortgage payments.",genuine,true,True,['interest_mortgage'],14,True,1,1.0,1,2017-09-15T16:03:41,https://www.snopes.com/fact-check/can-hurricane-victims-delay-their-mortgage-payments/,91557,94931,yes,yes,yes,yes,yes,,False,False,False,False,0,201,factors_audit_chunk_05_completed.csv,homeowners affected by hurricanes are allowed under certain circumstances to delay their mortgage payments,False,round1,,,,,,,,,,,,,,,homeowners affected by hurricanes are allowed under certain circumstances to delay their mortgage payments
snopes_043,Snopes,misleading,Prince Harry and Meghan Markle created a GoFundMe to pay off their mortgage.,misleading,false,False,['interest_mortgage'],13,True,1,1.0,1,2021-03-21T09:25:32,https://www.snopes.com/fact-check/harry-meghan-gofundme/,86617,89807,yes,yes,yes,yes,yes,,False,False,False,False,0,201,factors_audit_chunk_05_completed.csv,prince harry and meghan markle created a gofundme to pay off their mortgage,False,round1,,,,,,,,,,,,,,,prince harry and meghan markle created a gofundme to pay off their mortgage
snopes_044,Snopes,genuine,"The national debt saw a ""surprising"" decline of $102 billion between 20 January and 27 July 2017.",genuine,true,True,['debt'],17,True,1,1.0,1,2017-08-14T14:19:51,https://www.snopes.com/fact-check/national-debt-trump/,91699,95075,yes,yes,yes,yes,yes,,False,False,False,False,0,202,factors_audit_chunk_05_completed.csv,the national debt saw a surprising decline of 102 billion between 20 january and 27 july 2017,False,round1,,,,,,,,,,,,,,,the national debt saw a surprising decline of 102 billion between 20 january and 27 july 2017
snopes_044,Snopes,misleading,The Obama administration is selling blueprints for the B-2 Stealth Bomber to China in exchange for debt relief,misleading,false,False,['debt'],18,True,1,1.0,1,2009-07-28T23:03:32,https://www.snopes.com/fact-check/b-2-plans-for-sale/,96793,100254,yes,yes,yes,yes,yes,,False,False,False,False,0,202,factors_audit_chunk_05_completed.csv,the obama administration is selling blueprints for the b 2 stealth bomber to china in exchange for debt relief,False,round1,,,,,,,,,,,,,,,the obama administration is selling blueprints for the b 2 stealth bomber to china in exchange for debt relief
snopes_045,Snopes,genuine,"Donald Trump proclaimed during the first presidential debate of 2016 that not paying federal taxes made him ""smart.""",genuine,true,True,['tax'],18,True,1,1.0,1,2016-09-28T12:06:27,https://www.snopes.com/fact-check/trump-taxes-smart/,93226,96626,yes,yes,yes,yes,yes,,False,False,False,False,0,203,factors_audit_chunk_05_completed.csv,donald trump proclaimed during the first presidential debate of 2016 that not paying federal taxes made him smart,False,round1,,,,,,,,,,,,,,,donald trump proclaimed during the first presidential debate of 2016 that not paying federal taxes made him smart
snopes_045,Snopes,misleading,"U.S. Sen. Bernie Sanders' health care plan proposes to raise the tax rate to 52% on incomes over $29,000.",misleading,false,False,['tax'],19,True,1,1.0,1,2020-02-21T16:21:38,https://www.snopes.com/fact-check/sanders-tax-plan-52-percent/,84238,87350,yes,yes,yes,yes,yes,,False,False,False,False,0,203,factors_audit_chunk_05_completed.csv,u s sen bernie sanders health care plan proposes to raise the tax rate to 52 on incomes over 29 000,False,round1,,,,,,,,,,,,,,,u s sen bernie sanders health care plan proposes to raise the tax rate to 52 on incomes over 29 000
snopes_046,Snopes,genuine,President John F. Kennedy donated his entire presidential salary to charity.,genuine,true,True,['employment'],11,True,1,1.0,1,2016-08-05T08:35:48,https://www.snopes.com/fact-check/jfk-presidential-salary/,93553,96961,yes,yes,yes,yes,yes,,False,False,False,False,0,204,factors_audit_chunk_05_completed.csv,president john f kennedy donated his entire presidential salary to charity,False,round1,,,,,,,,,,,,,,,president john f kennedy donated his entire presidential salary to charity
snopes_046,Snopes,misleading,Chris Christie said that teachers should make only minimum wage plus bonuses.,misleading,false,False,['employment'],12,True,1,1.0,1,2015-08-26T08:26:13,https://www.snopes.com/fact-check/chris-christie-teacher-minimum-wage/,94854,98286,yes,yes,yes,yes,yes,,False,False,False,False,0,204,factors_audit_chunk_05_completed.csv,chris christie said that teachers should make only minimum wage plus bonuses,False,round1,,,,,,,,,,,,,,,chris christie said that teachers should make only minimum wage plus bonuses
snopes_048,Snopes,genuine,"President Eisenhower once observed that ""a few Texas oil millionaires"" wanted to ""abolish social security.""",genuine,true,True,['pension'],15,True,1,1.0,1,2014-05-14T12:43:00,https://www.snopes.com/fact-check/social-insecurity/,95722,99169,yes,yes,yes,yes,yes,,False,False,False,False,0,206,factors_audit_chunk_05_completed.csv,president eisenhower once observed that a few texas oil millionaires wanted to abolish social security,False,round1,,,,,,,,,,,,,,,president eisenhower once observed that a few texas oil millionaires wanted to abolish social security
snopes_048,Snopes,misleading,"U.S. House Speaker Nancy Pelosi told senior citizens, ""You're not entitled to social security! It's gone!""",misleading,false,False,['pension'],16,True,1,1.0,1,2020-05-13T14:40:07,https://www.snopes.com/fact-check/pelosi-seniors-social-security/,88313,91557,yes,yes,yes,yes,yes,,False,False,False,False,0,206,factors_audit_chunk_05_completed.csv,u s house speaker nancy pelosi told senior citizens you re not entitled to social security it s gone,False,round1,,,,,,,,,,,,,,,u s house speaker nancy pelosi told senior citizens you re not entitled to social security it s gone
snopes_049,Snopes,genuine,Credit card users may be eligible for refunds of $25 or more from the settlement of a class action suit over foreign currency conversions,genuine,true,True,['currency'],24,True,1,1.0,1,2007-12-08T12:00:00,https://www.snopes.com/fact-check/ccf-settlement/,97212,100675,yes,yes,yes,yes,yes,,False,False,False,False,0,207,factors_audit_chunk_05_completed.csv,credit card users may be eligible for refunds of 25 or more from the settlement of a class action suit over foreign currency conversions,False,round1,,,,,,,,,,,,,,,credit card users may be eligible for refunds of 25 or more from the settlement of a class action suit over foreign currency conversions
snopes_049,Snopes,misleading,"Executive Order 14067, signed by President Joe Biden, replaces the U.S. dollar with traceable digital currency that will eliminate constitutional liberties like freedom and privacy.",misleading,false,False,['currency'],25,True,1,1.0,1,2022-09-14T16:12:17,https://www.snopes.com/fact-check/executive-order-14067-biden-bucks/,84652,87770,yes,yes,yes,yes,yes,,False,False,False,False,0,207,factors_audit_chunk_05_completed.csv,executive order 14067 signed by president joe biden replaces the u s dollar with traceable digital currency that will eliminate constitutional liberties like freedom and privacy,False,round1,,,,,,,,,,,,,,,executive order 14067 signed by president joe biden replaces the u s dollar with traceable digital currency that will eliminate constitutional liberties like freedom and privacy
africa_check_012,Africa Check,genuine,"""Our national edible oil import bill $1 billion .""",genuine,correct,True,['trade'],9,True,1,1.0,0,2023-11-23T00:00:00,https://africacheck.org/fact-checks/reports/verifying-kenyan-president-rutos-claims-health-insurance-teacher-shortages-and,20654,18749,yes,yes,yes,yes,yes,,False,False,False,False,0,221,factors_audit_chunk_05_completed.csv,our national edible oil import bill 1 billion,False,round1,,,,,,,,,,,,,,,our national edible oil import bill 1 billion
africa_check_012,Africa Check,misleading,Kenya spends KSh500 billion on food imports every year.,misleading,incorrect,False,['trade'],9,True,1,1.0,0,2023-10-20T00:00:00,https://africacheck.org/fact-checks/reports/kenya-president-william-ruto-misses-mark-claiming-countrys-annual-food-import,20527,18621,yes,yes,yes,yes,yes,,False,False,False,False,0,221,factors_audit_chunk_05_completed.csv,kenya spends ksh500 billion on food imports every year,False,round1,,,,,,,,,,,,,,,kenya spends ksh500 billion on food imports every year
africa_check_013,Africa Check,genuine,"""The economy has expanded over the past 30 years.""",genuine,correct,True,['macroeconomy'],9,True,1,1.0,0,2024-01-23T00:00:00,https://africacheck.org/fact-checks/reports/fact-checking-ancs-january-8th-claims-about-progress-and-what-party-said,20757,18852,yes,yes,yes,yes,yes,,False,False,False,False,0,222,factors_audit_chunk_05_completed.csv,the economy has expanded over the past 30 years,False,round1,,,,,,,,,,,,,,,the economy has expanded over the past 30 years
africa_check_013,Africa Check,misleading,Nairobi accounts for 45% of Kenya's gross domestic product,misleading,incorrect,False,['macroeconomy'],9,True,1,1.0,0,2019-08-20T00:00:00,https://africacheck.org/fact-checks/reports/nairobi-produces-fifth-kenyas-gdp-not-45-guardian-claimed,16721,14736,yes,yes,yes,yes,yes,,False,False,False,False,0,222,factors_audit_chunk_05_completed.csv,nairobi accounts for 45 of kenya s gross domestic product,False,round1,,,,,,,,,,,,,,,nairobi accounts for 45 of kenya s gross domestic product
dubawa_001,Dubawa,genuine,A Facebook user asserts that 11 women are Managing Directors or Chief Executive Officers of banks in Nigeria.,genuine,true,True,['banking'],18,True,1,1.0,0,2024-03-30T16:12:10,https://dubawa.org/true-11-notable-banks-in-nigeria-have-female-mds-ceos/,29212,28308,yes,yes,yes,yes,yes,,False,False,False,False,0,223,factors_audit_chunk_05_completed.csv,a facebook user asserts that 11 women are managing directors or chief executive officers of banks in nigeria,False,round1,,,,,,,,,,,,,,,a facebook user asserts that 11 women are managing directors or chief executive officers of banks in nigeria
dubawa_001,Dubawa,misleading,"A WhatsApp broadcast message, shared multiple times, states that banks are shutting ICT services due to the election.",misleading,false,False,['banking'],18,True,1,1.0,0,2023-02-24T09:05:29,https://dubawa.org/nigerian-banks-not-shutting-down-communication-ahead-of-tomorrows-election/,29704,28813,yes,yes,yes,yes,yes,,False,False,False,False,0,223,factors_audit_chunk_05_completed.csv,a whatsapp broadcast message shared multiple times states that banks are shutting ict services due to the election,False,round1,,,,,,,,,,,,,,,a whatsapp broadcast message shared multiple times states that banks are shutting ict services due to the election
dubawa_002,Dubawa,genuine,A viral post on Facebook states that the Central Bank of Nigeria will introduce a unified ATM card and suspend all banks' ATM cards currently used by customers.,genuine,true,True,['banking'],28,True,1,1.0,0,2023-01-24T14:11:52,https://dubawa.org/cbn-introduced-new-credit-card-scheme-but-cards-not-ready-for-use/,29748,28857,yes,yes,yes,yes,yes,,False,False,False,False,0,224,factors_audit_chunk_05_completed.csv,a viral post on facebook states that the central bank of nigeria will introduce a unified atm card and suspend all banks atm cards currently used by customers,False,round1,,,,,,,,,,,,,,,a viral post on facebook states that the central bank of nigeria will introduce a unified atm card and suspend all banks atm cards currently used by customers
dubawa_002,Dubawa,misleading,"A viral WhatsApp message asks Nigerians to apply for a ₦200,000 business grant from the Federal Government, which will be paid into their bank accounts within 48 hours.",misleading,false,False,['banking'],28,True,1,1.0,0,2021-06-06T19:52:27,https://dubawa.org/nigerian-government-not-distributing-%e2%82%a6200000-grants-to-support-businesses/,30178,29297,yes,yes,yes,yes,yes,,False,False,False,False,0,224,factors_audit_chunk_05_completed.csv,a viral whatsapp message asks nigerians to apply for a 200 000 business grant from the federal government which will be paid into their bank accounts within 48 hours,False,round1,,,,,,,,,,,,,,,a viral whatsapp message asks nigerians to apply for a 200 000 business grant from the federal government which will be paid into their bank accounts within 48 hours
dubawa_003,Dubawa,genuine,Peter Obi increased Anambra's Internally Generated Revenue by only N1 billion within eight years in governance.,genuine,true,True,['company_finance'],16,True,1,1.0,0,2023-01-06T09:19:56,https://dubawa.org/fact-checking-claims-on-igr-performance-in-anambra-kaduna-under-obi-el-rufai/,29769,28878,yes,yes,yes,yes,yes,,False,False,False,False,0,225,factors_audit_chunk_05_completed.csv,peter obi increased anambra s internally generated revenue by only n1 billion within eight years in governance,False,round1,,,,,,,,,,,,,,,peter obi increased anambra s internally generated revenue by only n1 billion within eight years in governance
dubawa_003,Dubawa,misleading,President Buhari claims that NNPC's N287 billion naira 2020 profit is the first in 44 years.,misleading,false,False,['company_finance'],16,True,1,1.0,0,2021-09-06T15:48:27,https://dubawa.org/nnpcs-n287-billion-jinx-breaking-2020-profit-is-not-first-in-44-years-as-announced-by-president-buhari/,30053,29170,yes,yes,yes,yes,yes,,False,False,False,False,0,225,factors_audit_chunk_05_completed.csv,president buhari claims that nnpc s n287 billion naira 2020 profit is the first in 44 years,False,round1,,,,,,,,,,,,,,,president buhari claims that nnpc s n287 billion naira 2020 profit is the first in 44 years
dubawa_004,Dubawa,genuine,Oyo State IGR increase by 26.4% without increasing taxes,genuine,true,True,['tax'],9,True,1,1.0,0,2020-11-24T10:33:05,https://dubawa.org/fact-checking-claims-in-oyo-igr-kadunas-new-tax-law/,30290,29412,yes,yes,yes,yes,yes,,False,False,False,False,0,226,factors_audit_chunk_05_completed.csv,oyo state igr increase by 26 4 without increasing taxes,False,round1,,,,,,,,,,,,,,,oyo state igr increase by 26 4 without increasing taxes
dubawa_004,Dubawa,misleading,Nigerians pay the lowest tax in the whole world,misleading,false,False,['tax'],9,True,1,1.0,0,2024-09-15T18:15:42,https://dubawa.org/do-nigerians-pay-the-least-tax-globally/,28890,27983,yes,yes,yes,yes,yes,,False,False,False,False,0,226,factors_audit_chunk_05_completed.csv,nigerians pay the lowest tax in the whole world,False,round1,,,,,,,,,,,,,,,nigerians pay the lowest tax in the whole world
grass_fact_check_004,Grass Fact Check,genuine,"In 2017-2022, the capital expenditures to GDP ratio will be 8% on average which is more than the GEL 25 billion value project",genuine,true,True,['macroeconomy'],23,True,1,1.0,0,2018-12-12T00:00:00,https://factcheck.ge/en/story/37720-in-2017-2022-the-capital-expenditures-to-gdp-ratio-will-be-8-on-average-which-is-more-than-the-gel-25-billion-value-project#518,43868,44040,yes,yes,yes,yes,yes,,False,False,False,False,0,228,factors_audit_chunk_05_completed.csv,in 2017 2022 the capital expenditures to gdp ratio will be 8 on average which is more than the gel 25 billion value project,False,round1,,,,,,,,,,,,,,,in 2017 2022 the capital expenditures to gdp ratio will be 8 on average which is more than the gel 25 billion value project
grass_fact_check_004,Grass Fact Check,misleading,"Georgia's current economy, in terms of its purchasing power, is twice as big as it was before the collapse of the Soviet Union",misleading,false,False,['macroeconomy'],23,True,1,1.0,0,2019-02-26T00:00:00,https://factcheck.ge/en/story/37996-georgia-s-current-economy-in-terms-of-its-purchasing-power-is-twice-as-big-as-it-was-before-the-collapse-of-the-soviet-union,43715,43887,yes,yes,yes,yes,yes,,False,False,False,False,0,228,factors_audit_chunk_05_completed.csv,georgia s current economy in terms of its purchasing power is twice as big as it was before the collapse of the soviet union,False,round1,,,,,,,,,,,,,,,georgia s current economy in terms of its purchasing power is twice as big as it was before the collapse of the soviet union
politifact_003,PolitiFact,genuine,"In West Virginia, ""personal income tax collections up 14% from 2017.""",genuine,true,True,"['tax', 'income']",11,True,2,1.0,0,2018-10-11T00:00:00,https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,62515,64982,yes,yes,yes,yes,yes,,False,False,False,False,0,229,factors_audit_chunk_05_completed.csv,in west virginia personal income tax collections up 14 from 2017,False,round1,,,,,,,,,,,,,,,in west virginia personal income tax collections up 14 from 2017
politifact_003,PolitiFact,misleading,"Says 7,000 millionaires ""gamed the system to pay no income taxes.""",misleading,false,False,"['tax', 'income']",11,True,2,1.0,0,2012-09-30T00:00:00,https://www.politifact.com/factchecks/2012/sep/30/tammy-baldwin/7000-millionaires-gamed-system-pay-zero-federal-in/,67991,70490,yes,yes,yes,yes,yes,,False,False,False,False,0,229,factors_audit_chunk_05_completed.csv,says 7 000 millionaires gamed the system to pay no income taxes,False,round1,,,,,,,,,,,,,,,says 7 000 millionaires gamed the system to pay no income taxes
politifact_016,PolitiFact,genuine,"Government shutdowns in 2013 and 2018 ""cost our economy billions of dollars each.""",genuine,true,True,['macroeconomy'],13,True,1,1.0,0,2024-12-19T00:00:00,https://www.politifact.com/factchecks/2024/dec/19/sara-jacobs/fact-check-past-government-shutdowns-cost-billions/,58330,60562,yes,yes,yes,yes,yes,,False,False,False,False,0,230,factors_audit_chunk_05_completed.csv,government shutdowns in 2013 and 2018 cost our economy billions of dollars each,False,round1,,,,,,,,,,,,,,,government shutdowns in 2013 and 2018 cost our economy billions of dollars each
politifact_016,PolitiFact,misleading,"Says Hillary Clinton's energy agenda ""will cost the U.S. economy over $5 trillion""",misleading,false,False,['macroeconomy'],13,True,1,1.0,0,2016-09-27T00:00:00,https://www.politifact.com/factchecks/2016/sep/27/donald-trump/donald-trumps-false-clinton-energy-plan/,72752,75260,yes,yes,yes,yes,yes,,False,False,False,False,0,230,factors_audit_chunk_05_completed.csv,says hillary clinton s energy agenda will cost the u s economy over 5 trillion,False,round1,,,,,,,,,,,,,,,says hillary clinton s energy agenda will cost the u s economy over 5 trillion
politifact_017,PolitiFact,genuine,"""In April last year, our state unemployment rate hit a record low of 2.4%. Last year, Wisconsin had an all-time lowest number of unemployed workers ever in modern history.""",genuine,true,True,['employment'],29,True,1,1.0,0,2024-02-02T00:00:00,https://www.politifact.com/factchecks/2024/feb/02/tony-evers/is-gov-evers-right-that-wisconsins-unemployment-ra/,58816,61092,yes,yes,yes,yes,yes,,False,False,False,False,0,231,factors_audit_chunk_05_completed.csv,in april last year our state unemployment rate hit a record low of 2 4 last year wisconsin had an all time lowest number of unemployed workers ever in modern history,False,round1,,,,,,,,,,,,,,,in april last year our state unemployment rate hit a record low of 2 4 last year wisconsin had an all time lowest number of unemployed workers ever in modern history
politifact_017,PolitiFact,misleading,"Says President Trump donated his ""second quarter salary to rebuild military cemeteries"" and that the media ignored it and every other story of him donating his salary as POTUS.",misleading,false,False,['employment'],29,True,1,1.0,0,2019-11-14T00:00:00,https://www.politifact.com/factchecks/2019/nov/14/facebook-posts/trump-didnt-donate-salary-rebuild-military-cemeter/,61756,64171,yes,yes,yes,yes,yes,,False,False,False,False,0,231,factors_audit_chunk_05_completed.csv,says president trump donated his second quarter salary to rebuild military cemeteries and that the media ignored it and every other story of him donating his salary as potus,False,round1,,,,,,,,,,,,,,,says president trump donated his second quarter salary to rebuild military cemeteries and that the media ignored it and every other story of him donating his salary as potus
politifact_019,PolitiFact,genuine,"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses' aides.""",genuine,true,True,['loan'],31,True,1,1.0,0,2022-09-13T00:00:00,https://www.politifact.com/factchecks/2022/sep/13/elizabeth-warren/40-student-borrowers-lack-4-year-degree/,59541,61857,yes,yes,yes,yes,yes,,False,False,False,False,0,233,factors_audit_chunk_05_completed.csv,40 of the folks who have student loans do not have a college diploma four year diploma these are people who are truck drivers and who are nail technicians and nurses aides,False,round1,,,,,,,,,,,,,,,40 of the folks who have student loans do not have a college diploma four year diploma these are people who are truck drivers and who are nail technicians and nurses aides
politifact_019,PolitiFact,misleading,"""The $750 from FEMA that Kamala Harris is offering them is actually a loan, not real relief. And that if they don't pay it back the feds can seize their property.""",misleading,pants-fire,False,['loan'],31,True,1,1.0,0,2024-10-06T00:00:00,https://www.politifact.com/factchecks/2024/oct/06/tweets/fema-gives-750-to-help-hurricane-victims-with-supp/,58459,60707,yes,yes,yes,yes,yes,,False,False,False,False,0,233,factors_audit_chunk_05_completed.csv,the 750 from fema that kamala harris is offering them is actually a loan not real relief and that if they don t pay it back the feds can seize their property,False,round1,,,,,,,,,,,,,,,the 750 from fema that kamala harris is offering them is actually a loan not real relief and that if they don t pay it back the feds can seize their property
politifact_021,PolitiFact,genuine,"""I've released 22 years of my tax returns. You can go online and look. hasn't released one.""",genuine,true,True,['tax'],17,True,1,1.0,0,2020-10-31T00:00:00,https://www.politifact.com/factchecks/2020/oct/31/joe-biden/yes-joe-biden-has-released-22-years-tax-returns-on/,60877,63254,yes,yes,yes,yes,yes,,False,False,False,False,0,235,factors_audit_chunk_05_completed.csv,i ve released 22 years of my tax returns you can go online and look hasn t released one,False,round1,,,,,,,,,,,,,,,i ve released 22 years of my tax returns you can go online and look hasn t released one
politifact_021,PolitiFact,misleading,"Says ""J.B. Pritzker's tax plan"" includes a ""new tax per mile you drive with government tracking device.""",misleading,false,False,['tax'],17,True,1,1.0,0,2018-09-23T00:00:00,https://www.politifact.com/factchecks/2018/sep/23/bruce-rauner/rauner-veers-course-claiming-pritzker-proposed-mil/,62571,65039,yes,yes,yes,yes,yes,,False,False,False,False,0,235,factors_audit_chunk_05_completed.csv,says j b pritzker s tax plan includes a new tax per mile you drive with government tracking device,False,round1,,,,,,,,,,,,,,,says j b pritzker s tax plan includes a new tax per mile you drive with government tracking device
politifact_022,PolitiFact,genuine,"""While serving as Town Supervisor, Nate McMurray voted to raise taxes on homeowners.""",genuine,true,True,['tax'],13,True,1,1.0,0,2020-10-28T00:00:00,https://www.politifact.com/factchecks/2020/oct/28/chris-jacobs/jacobs-charge-mcmurray-raised-taxes-grand-island-c/,60911,63291,yes,yes,yes,yes,yes,,False,False,False,False,0,236,factors_audit_chunk_05_completed.csv,while serving as town supervisor nate mcmurray voted to raise taxes on homeowners,False,round1,,,,,,,,,,,,,,,while serving as town supervisor nate mcmurray voted to raise taxes on homeowners
