id,text,label,label_id,source,pair_id,dataset_round,date_published,original_verdict,url,text_original,leading_says_removed,residual_says_removed,affect_anger,affect_fear,affect_joy,affect_sadness,affect_valence
29769,Peter Obi increased Anambra's Internally Generated Revenue by only N1 billion within eight years in governance.,genuine,0,Dubawa,dubawa_003,round1,2023-01-06T09:19:56,true,https://dubawa.org/fact-checking-claims-on-igr-performance-in-anambra-kaduna-under-obi-el-rufai/,Peter Obi increased Anambra's Internally Generated Revenue by only N1 billion within eight years in governance.,False,False,0.396,0.292,0.208,0.292,0.383
30053,President Buhari claims that NNPC's N287 billion naira 2020 profit is the first in 44 years.,misleading,1,Dubawa,dubawa_003,round1,2021-09-06T15:48:27,false,https://dubawa.org/nnpcs-n287-billion-jinx-breaking-2020-profit-is-not-first-in-44-years-as-announced-by-president-buhari/,President Buhari claims that NNPC's N287 billion naira 2020 profit is the first in 44 years.,False,False,0.396,0.292,0.38,0.396,0.534
30290,Oyo State IGR increase by 26.4% without increasing taxes,genuine,0,Dubawa,dubawa_004,round1,2020-11-24T10:33:05,true,https://dubawa.org/fact-checking-claims-in-oyo-igr-kadunas-new-tax-law/,Oyo State IGR increase by 26.4% without increasing taxes,False,False,0.396,0.292,0.458,0.333,0.581
28890,Nigerians pay the lowest tax in the whole world,misleading,1,Dubawa,dubawa_004,round1,2024-09-15T18:15:42,false,https://dubawa.org/do-nigerians-pay-the-least-tax-globally/,Nigerians pay the lowest tax in the whole world,False,False,0.438,0.271,0.292,0.396,0.5
43868,"In 2017-2022, the capital expenditures to GDP ratio will be 8% on average which is more than the GEL 25 billion value project",genuine,0,Grass Fact Check,grass_fact_check_004,round1,2018-12-12T00:00:00,true,https://factcheck.ge/en/story/37720-in-2017-2022-the-capital-expenditures-to-gdp-ratio-will-be-8-on-average-which-is-more-than-the-gel-25-billion-value-project#518,"In 2017-2022, the capital expenditures to GDP ratio will be 8% on average which is more than the GEL 25 billion value project",False,False,0.375,0.333,0.396,0.375,0.5
43715,"Georgia's current economy, in terms of its purchasing power, is twice as big as it was before the collapse of the Soviet Union",misleading,1,Grass Fact Check,grass_fact_check_004,round1,2019-02-26T00:00:00,false,https://factcheck.ge/en/story/37996-georgia-s-current-economy-in-terms-of-its-purchasing-power-is-twice-as-big-as-it-was-before-the-collapse-of-the-soviet-union,"Georgia's current economy, in terms of its purchasing power, is twice as big as it was before the collapse of the Soviet Union",False,False,0.271,0.292,0.438,0.292,0.683
62515,"In West Virginia, ""personal income tax collections up 14% from 2017.""",genuine,0,PolitiFact,politifact_003,round1,2018-10-11T00:00:00,true,https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,"In West Virginia, ""personal income tax collections up 14% from 2017.""",False,False,0.333,0.292,0.438,0.271,0.683
67991,"7,000 millionaires ""gamed the system to pay no income taxes.""",misleading,1,PolitiFact,politifact_003,round1,2012-09-30T00:00:00,false,https://www.politifact.com/factchecks/2012/sep/30/tammy-baldwin/7000-millionaires-gamed-system-pay-zero-federal-in/,"Says 7,000 millionaires ""gamed the system to pay no income taxes.""",True,False,0.521,0.333,0.25,0.396,0.333
58330,"Government shutdowns in 2013 and 2018 ""cost our economy billions of dollars each.""",genuine,0,PolitiFact,politifact_016,round1,2024-12-19T00:00:00,true,https://www.politifact.com/factchecks/2024/dec/19/sara-jacobs/fact-check-past-government-shutdowns-cost-billions/,"Government shutdowns in 2013 and 2018 ""cost our economy billions of dollars each.""",False,False,0.438,0.396,0.16,0.5,0.333
72752,"Hillary Clinton's energy agenda ""will cost the U.S. economy over $5 trillion""",misleading,1,PolitiFact,politifact_016,round1,2016-09-27T00:00:00,false,https://www.politifact.com/factchecks/2016/sep/27/donald-trump/donald-trumps-false-clinton-energy-plan/,"Says Hillary Clinton's energy agenda ""will cost the U.S. economy over $5 trillion""",True,False,0.438,0.375,0.16,0.438,0.333
58816,"""In April last year, our state unemployment rate hit a record low of 2.4%. Last year, Wisconsin had an all-time lowest number of unemployed workers ever in modern history.""",genuine,0,PolitiFact,politifact_017,round1,2024-02-02T00:00:00,true,https://www.politifact.com/factchecks/2024/feb/02/tony-evers/is-gov-evers-right-that-wisconsins-unemployment-ra/,"""In April last year, our state unemployment rate hit a record low of 2.4%. Last year, Wisconsin had an all-time lowest number of unemployed workers ever in modern history.""",False,False,0.333,0.292,0.604,0.271,0.78
61756,"President Trump donated his ""second quarter salary to rebuild military cemeteries"" and that the media ignored it and every other story of him donating his salary as POTUS.",misleading,1,PolitiFact,politifact_017,round1,2019-11-14T00:00:00,false,https://www.politifact.com/factchecks/2019/nov/14/facebook-posts/trump-didnt-donate-salary-rebuild-military-cemeter/,"Says President Trump donated his ""second quarter salary to rebuild military cemeteries"" and that the media ignored it and every other story of him donating his salary as POTUS.",True,False,0.375,0.375,0.375,0.375,0.581
59541,"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses' aides.""",genuine,0,PolitiFact,politifact_019,round1,2022-09-13T00:00:00,true,https://www.politifact.com/factchecks/2022/sep/13/elizabeth-warren/40-student-borrowers-lack-4-year-degree/,"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses' aides.""",False,False,0.438,0.333,0.292,0.458,0.466
58459,"""The $750 from FEMA that Kamala Harris is offering them is actually a loan, not real relief. And that if they don't pay it back the feds can seize their property.""",misleading,1,PolitiFact,politifact_019,round1,2024-10-06T00:00:00,pants-fire,https://www.politifact.com/factchecks/2024/oct/06/tweets/fema-gives-750-to-help-hurricane-victims-with-supp/,"""The $750 from FEMA that Kamala Harris is offering them is actually a loan, not real relief. And that if they don't pay it back the feds can seize their property.""",False,False,0.5,0.479,0.16,0.479,0.333
60877,"""I've released 22 years of my tax returns. You can go online and look. hasn't released one.""",genuine,0,PolitiFact,politifact_021,round1,2020-10-31T00:00:00,true,https://www.politifact.com/factchecks/2020/oct/31/joe-biden/yes-joe-biden-has-released-22-years-tax-returns-on/,"""I've released 22 years of my tax returns. You can go online and look. hasn't released one.""",False,False,0.479,0.333,0.292,0.375,0.483
62571,"""J.B. Pritzker's tax plan"" includes a ""new tax per mile you drive with government tracking device.""",misleading,1,PolitiFact,politifact_021,round1,2018-09-23T00:00:00,false,https://www.politifact.com/factchecks/2018/sep/23/bruce-rauner/rauner-veers-course-claiming-pritzker-proposed-mil/,"Says ""J.B. Pritzker's tax plan"" includes a ""new tax per mile you drive with government tracking device.""",True,False,0.438,0.479,0.25,0.396,0.383
60911,"""While serving as Town Supervisor, Nate McMurray voted to raise taxes on homeowners.""",genuine,0,PolitiFact,politifact_022,round1,2020-10-28T00:00:00,true,https://www.politifact.com/factchecks/2020/oct/28/chris-jacobs/jacobs-charge-mcmurray-raised-taxes-grand-island-c/,"""While serving as Town Supervisor, Nate McMurray voted to raise taxes on homeowners.""",False,False,0.438,0.333,0.16,0.375,0.35
63459,"""America has more people employed as tax preparers than as police and firefighters.""",misleading,1,PolitiFact,politifact_022,round1,2017-07-18T00:00:00,false,https://www.politifact.com/factchecks/2017/jul/18/george-will/do-tax-preparers-outnumber-firefighters-and-police/,"""America has more people employed as tax preparers than as police and firefighters.""",False,False,0.438,0.333,0.33,0.375,0.483
61427,"Before COVID-19, ""Iowa had one of the lowest unemployment rates in the country, and many employers were scrambling to find qualified employees to fill their job openings.""",genuine,0,PolitiFact,politifact_023,round1,2020-04-14T00:00:00,true,https://www.politifact.com/factchecks/2020/apr/14/jack-whitver/iowa-had-strong-job-market-when-it-came-having-job/,"Before COVID-19, ""Iowa had one of the lowest unemployment rates in the country, and many employers were scrambling to find qualified employees to fill their job openings.""",False,False,0.333,0.271,0.38,0.271,0.65
60934,"since he and President Trump took office, their policies ""led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs.""",misleading,1,PolitiFact,politifact_023,round1,2020-10-20T00:00:00,false,https://www.politifact.com/factchecks/2020/oct/20/mike-pence/pence-uses-outdated-numbers-tout-wisconsin-job-gai/,"Says since he and President Trump took office, their policies ""led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs.""",True,False,0.438,0.354,0.46,0.438,0.65
61509,"""The average resident's tax burden is at its lowest level in nearly 50 years while incomes continue to grow.""",genuine,0,PolitiFact,politifact_024,round1,2020-03-11T00:00:00,true,https://www.politifact.com/factchecks/2020/mar/11/roger-roth/wisconsin-state-senator-hits-mark-tax-burden-50-ye/,"""The average resident's tax burden is at its lowest level in nearly 50 years while incomes continue to grow.""",False,False,0.271,0.292,0.604,0.271,0.731
59387,U.S. tax dollars sent to help Ukraine were laundered back by cryptocurrency firm FTX to help Democrats in midterms.,misleading,1,PolitiFact,politifact_024,round1,2022-11-15T00:00:00,false,https://www.politifact.com/factchecks/2022/nov/15/instagram-posts/ftx-helped-with-a-cryptocurrency-fundraising-site/,U.S. tax dollars sent to help Ukraine were laundered back by cryptocurrency firm FTX to help Democrats in midterms.,False,False,0.479,0.333,0.27,0.375,0.483
61656,"""We have the lowest corporate tax rate since 1968.""",genuine,0,PolitiFact,politifact_025,round1,2020-01-18T00:00:00,true,https://www.politifact.com/factchecks/2020/jan/18/andrew-cuomo/cuomos-accurate-boast-about-new-yorks-historically/,"""We have the lowest corporate tax rate since 1968.""",False,False,0.333,0.271,0.438,0.271,0.581
68846,"as Wisconsin governor he ""never raised taxes.""",misleading,1,PolitiFact,politifact_025,round1,2012-02-10T00:00:00,false,https://www.politifact.com/factchecks/2012/feb/10/tommy-thompson/gop-senate-candidate-tommy-thompson-says-tax-cutti/,"Says that as Wisconsin governor he ""never raised taxes.""",True,False,0.375,0.292,0.396,0.333,0.5
61941,"""Studies show at the minimum wage, you can't rent a two-bedroom apartment anywhere in the United States...a modest, two-bedroom apartment.""",genuine,0,PolitiFact,politifact_026,round1,2019-07-30T00:00:00,true,https://www.politifact.com/factchecks/2019/jul/30/bobby-scott/scotts-right-modest-two-bedroom-apartments-not-aff/,"""Studies show at the minimum wage, you can't rent a two-bedroom apartment anywhere in the United States...a modest, two-bedroom apartment.""",False,False,0.5,0.479,0.292,0.562,0.35
61921,"congressional salaries have gone up 231% over the last 30 years...Now Congress is saying they need a $4,500 raise.",misleading,1,PolitiFact,politifact_026,round1,2019-08-07T00:00:00,false,https://www.politifact.com/factchecks/2019/aug/07/facebook-posts/no-congressional-salaries-have-not-gone-231-over-l/,"Says congressional salaries have gone up 231% over the last 30 years...Now Congress is saying they need a $4,500 raise.",True,False,0.562,0.33,0.23,0.438,0.433
62151,"""About 80 percent of tax credit goes to claimants who are making $1 million or more.""",genuine,0,PolitiFact,politifact_027,round1,2019-04-04T00:00:00,true,https://www.politifact.com/factchecks/2019/apr/04/daniel-riemer/state-rep-riemer-right-money-tax-credit-claim/,"""About 80 percent of tax credit goes to claimants who are making $1 million or more.""",False,False,0.438,0.271,0.292,0.375,0.483
58827,"""There are a thousand billionaires now and you know what their average tax rate is? 8%.""",misleading,1,PolitiFact,politifact_027,round1,2024-01-26T00:00:00,false,https://www.politifact.com/factchecks/2024/jan/26/joe-biden/president-joe-biden-distorts-income-tax-rates-for/,"""There are a thousand billionaires now and you know what their average tax rate is? 8%.""",False,False,0.479,0.33,0.33,0.396,0.536
62905,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",genuine,0,PolitiFact,politifact_030,round1,2018-04-26T00:00:00,true,https://www.politifact.com/factchecks/2018/apr/26/james-tedisco/ny-may-raise-wages-tipped-workers-heres-what-happe/,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",False,False,0.438,0.417,0.292,0.438,0.431
67870,"""when Congressman Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.""",misleading,1,PolitiFact,politifact_030,round1,2012-10-28T00:00:00,false,https://www.politifact.com/factchecks/2012/oct/28/george-flinn/george-flinn-blames-steve-cohen-shleby-unemploymen/,"Says that ""when Congressman Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.""",True,False,0.37,0.37,0.26,0.562,0.433
63084,"California's prisons budget in 1970 ""was about 3 percent of the general fund. Now, it's 8.9 percent, about $12 billion.""",genuine,0,PolitiFact,politifact_031,round1,2018-01-25T00:00:00,true,https://www.politifact.com/factchecks/2018/jan/25/jerry-brown/has-rate-californias-prison-spending-nearly-triple/,"California's prisons budget in 1970 ""was about 3 percent of the general fund. Now, it's 8.9 percent, about $12 billion.""",False,False,0.438,0.333,0.292,0.438,0.5
70546,"Gov. Scott Walker made ""draconian cuts"" to public safety budgets that put police officers at ""greater risk of harm.""",misleading,1,PolitiFact,politifact_031,round1,2012-06-03T00:00:00,false,https://www.politifact.com/factchecks/2012/jun/03/tom-barrett/tom-barrett-says-gov-scott-walkers-budget-made-dra/,"Says Gov. Scott Walker made ""draconian cuts"" to public safety budgets that put police officers at ""greater risk of harm.""",True,False,0.5,0.583,0.16,0.5,0.32
63285,"""Our tax code has nearly doubled since 1985.""",genuine,0,PolitiFact,politifact_033,round1,2017-10-17T00:00:00,true,https://www.politifact.com/factchecks/2017/oct/17/roy-blunt/tax-code-so-long-nobodys-really-sure-its-length/,"""Our tax code has nearly doubled since 1985.""",False,False,0.396,0.271,0.292,0.333,0.433
68280,"President Barack Obama ""has not raised taxes.""",misleading,1,PolitiFact,politifact_033,round1,2012-07-22T00:00:00,false,https://www.politifact.com/factchecks/2012/jul/22/bill-pascrell/bill-pascrell-claims-barack-obama-has-not-raised-t/,"Says President Barack Obama ""has not raised taxes.""",True,False,0.438,0.271,0.292,0.333,0.483
63355,"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy.""",genuine,0,PolitiFact,politifact_034,round1,2017-09-10T00:00:00,true,https://www.politifact.com/factchecks/2017/sep/10/louise-slaughter/would-trumps-decision-daca-hurt-new-yorks-economy/,"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy.""",False,False,0.5,0.5,0.271,0.5,0.35
59752,"Agriculture ""is still the No. 1 sector of the economy"" in Georgia.",misleading,1,PolitiFact,politifact_034,round1,2022-05-19T00:00:00,false,https://www.politifact.com/factchecks/2022/may/19/gary-black/georgia-gop-candidate-gets-it-wrong-agricultures-f/,"Agriculture ""is still the No. 1 sector of the economy"" in Georgia.",False,False,0.271,0.292,0.375,0.271,0.538
63746,"""Florida is now the only state in the nation to tax commercial leases.""",genuine,0,PolitiFact,politifact_035,round1,2017-03-08T00:00:00,true,https://www.politifact.com/factchecks/2017/mar/08/rick-scott/florida-only-place-state-nation-tax-commercial-lea/,"""Florida is now the only state in the nation to tax commercial leases.""",False,False,0.438,0.292,0.271,0.333,0.463
75145,"Joe Biden and Kamala Harris ""want massive tax hikes on working families.""",misleading,1,PolitiFact,politifact_035,round1,2020-08-25T00:00:00,false,https://www.politifact.com/factchecks/2020/aug/25/nikki-haley/do-joe-biden-and-kamala-harris-want-massive-tax-hi/,"Says Joe Biden and Kamala Harris ""want massive tax hikes on working families.""",True,False,0.5,0.37,0.208,0.438,0.333
63830,"""All of our taxpayers are paying roughly 22% of the U.N. budget.""",genuine,0,PolitiFact,politifact_036,round1,2017-02-01T00:00:00,true,https://www.politifact.com/factchecks/2017/feb/01/rob-portman/us-contribution-un-22-percent/,"""All of our taxpayers are paying roughly 22% of the U.N. budget.""",False,False,0.438,0.292,0.292,0.375,0.468
65562,"Gov. Scott Walker's proposed budget ""would sell off Wisconsin's state parks.""",misleading,1,PolitiFact,politifact_036,round1,2015-03-10T00:00:00,false,https://www.politifact.com/factchecks/2015/mar/10/state-democratic-party-wisconsin/democratic-party-says-scott-walker-proposed-sellin/,"Says Gov. Scott Walker's proposed budget ""would sell off Wisconsin's state parks.""",True,False,0.5,0.479,0.1,0.479,0.26
64058,"Warren Buffett has publicly said his secretary ""should not be paying a higher tax rate"" than him.",genuine,0,PolitiFact,politifact_037,round1,2016-10-18T00:00:00,true,https://www.politifact.com/factchecks/2016/oct/18/hillary-clinton/clinton-correct-buffett-claimed-pay-lower-tax-rate/,"Says Warren Buffett has publicly said his secretary ""should not be paying a higher tax rate"" than him.",True,False,0.438,0.271,0.292,0.396,0.538
64009,"Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!""",misleading,1,PolitiFact,politifact_037,round1,2016-10-28T00:00:00,pants-fire,https://www.politifact.com/factchecks/2016/oct/28/chris-malone/nc-legislator-accuses-opponent-creating-non-existe/,"Says Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!""",True,False,0.533,0.438,0.292,0.438,0.383
64072,"Donald Trump's tax plan gives the wealthy and corporations ""more than the Bush tax cuts by at least a factor of two.""",genuine,0,PolitiFact,politifact_038,round1,2016-10-11T00:00:00,true,https://www.politifact.com/factchecks/2016/oct/11/hillary-clinton/clinton-right-trump-tax-plan-gives-more-rich-bush-/,"Says Donald Trump's tax plan gives the wealthy and corporations ""more than the Bush tax cuts by at least a factor of two.""",True,False,0.5,0.33,0.271,0.375,0.433
64231,"Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.""",misleading,1,PolitiFact,politifact_038,round1,2016-08-26T00:00:00,false,https://www.politifact.com/factchecks/2016/aug/26/donald-trump/clinton-wants-tax-african-american-businesses-50-p/,"Says Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.""",True,False,0.5,0.438,0.16,0.438,0.35
64105,"""Richard Nixon released tax returns when he was under audit.""",genuine,0,PolitiFact,politifact_039,round1,2016-10-05T00:00:00,true,https://www.politifact.com/factchecks/2016/oct/05/tim-kaine/tim-kaine-correctly-notes-richard-nixon-released-t/,"""Richard Nixon released tax returns when he was under audit.""",False,False,0.396,0.333,0.333,0.333,0.483
58521,"Elissa Slotkin ""gave your hard-earned tax money to illegal immigrants.""",misleading,1,PolitiFact,politifact_039,round1,2024-09-06T00:00:00,false,https://www.politifact.com/factchecks/2024/sep/06/national-republican-senatorial-committee/senate-republicans-ad-claiming-elissa-slotkin-gave/,"Elissa Slotkin ""gave your hard-earned tax money to illegal immigrants.""",False,False,0.583,0.479,0.16,0.458,0.39
64135,a change in law he carried stopped a $100 million tax increase in the Dallas school district.,genuine,0,PolitiFact,politifact_040,round1,2016-09-23T00:00:00,true,https://www.politifact.com/factchecks/2016/sep/23/paul-bettencourt/paul-bettencourt-says-voting-threshold-he-champion/,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,True,False,0.438,0.33,0.438,0.375,0.583
65442,"the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings.",misleading,1,PolitiFact,politifact_040,round1,2015-05-03T00:00:00,false,https://www.politifact.com/factchecks/2015/may/03/robert-hurt/hurt-amiss-linking-estate-tax-small-farm-businesse/,"Says the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings.",True,False,0.438,0.438,0.229,0.438,0.26
64236,"""Today California is kicking our butt, creating more jobs and more economic growth than Texas.""",genuine,0,PolitiFact,politifact_041,round1,2016-08-17T00:00:00,true,https://www.politifact.com/factchecks/2016/aug/17/julian-castro/julian-castro-says-california-besting-texas-creati/,"""Today California is kicking our butt, creating more jobs and more economic growth than Texas.""",False,False,0.333,0.271,0.46,0.271,0.65
67745,"""our economy in New Jersey gets $38 billion from the businesses at the Shore.""",misleading,1,PolitiFact,politifact_041,round1,2012-12-30T00:00:00,false,https://www.politifact.com/factchecks/2012/dec/30/chris-christie/chris-christie-claims-shore-businesses-provide-38-/,"Says ""our economy in New Jersey gets $38 billion from the businesses at the Shore.""",True,False,0.333,0.292,0.48,0.333,0.65
64345,"""An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.""",genuine,0,PolitiFact,politifact_042,round1,2016-07-22T00:00:00,true,https://www.politifact.com/factchecks/2016/jul/22/donald-trump/donald-trump-correct-lyndon-johnson-passed-legisla/,"""An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.""",False,False,0.438,0.438,0.233,0.375,0.383
69569,"""There is no $30 million pot of money"" for redistricting issues, including defending redistricting lawsuits. ""Your tax dollars are not being spent on anything like that.""",misleading,1,PolitiFact,politifact_042,round1,2011-06-28T00:00:00,false,https://www.politifact.com/factchecks/2011/jun/28/will-weatherford/weatherford-denies-30-million-pot-exists-redistric/,"""There is no $30 million pot of money"" for redistricting issues, including defending redistricting lawsuits. ""Your tax dollars are not being spent on anything like that.""",False,False,0.458,0.396,0.292,0.438,0.383
64439,"""The major immigration issue was about Poles, and Bulgarians, and Romanians,"" and that they weren't contributing economically. ""The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.""",genuine,0,PolitiFact,politifact_043,round1,2016-06-26T00:00:00,true,https://www.politifact.com/factchecks/2016/jun/26/david-miliband/david-miliband-link-between-jobs-immigration-and-b/,"""The major immigration issue was about Poles, and Bulgarians, and Romanians,"" and that they weren't contributing economically. ""The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.""",False,False,0.438,0.396,0.233,0.438,0.467
63001,"""When I was campaigning, I was talking about 18 and 20 years wages effectively went down. Now, for the first time in a long time, they're starting to go up for people.""",misleading,1,PolitiFact,politifact_043,round1,2018-03-09T00:00:00,false,https://www.politifact.com/factchecks/2018/mar/09/donald-trump/donald-trump-wrong-about-wage-trends/,"""When I was campaigning, I was talking about 18 and 20 years wages effectively went down. Now, for the first time in a long time, they're starting to go up for people.""",False,False,0.375,0.333,0.5,0.396,0.65
65179,"""Last year, we had zero percent growth in GDP in Virginia ...The only states that did worse than us were Alaska and Mississippi.""",genuine,0,PolitiFact,politifact_045,round1,2015-08-25T00:00:00,true,https://www.politifact.com/factchecks/2015/aug/25/glen-sturtevant/glen-sturtevant-says-virginia-had-zero-percent-gro/,"""Last year, we had zero percent growth in GDP in Virginia ...The only states that did worse than us were Alaska and Mississippi.""",False,False,0.438,0.396,0.233,0.479,0.35
68672,"""for the duration of this recession not a single person in government middle management has lost job or taken a pay cut.""",misleading,1,PolitiFact,politifact_045,round1,2012-03-30T00:00:00,pants-fire,https://www.politifact.com/factchecks/2012/mar/30/jeff-kruse/did-states-middle-managers-really-avoid-pay-cuts-a/,"Says ""for the duration of this recession not a single person in government middle management has lost job or taken a pay cut.""",True,False,0.458,0.333,0.33,0.333,0.581
65283,"""Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.""",genuine,0,PolitiFact,politifact_046,round1,2015-07-09T00:00:00,true,https://www.politifact.com/factchecks/2015/jul/09/ron-paul/ron-paul-says-death-penalty-trial-fueled-texas-tax/,"""Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.""",False,False,0.417,0.333,0.208,0.417,0.35
66153,"""The increase in the garbage tax that imposed in Cranston for some people has been as much as $200.""",misleading,1,PolitiFact,politifact_046,round1,2014-07-27T00:00:00,false,https://www.politifact.com/factchecks/2014/jul/27/kenneth-block/ken-block-says-cranston-mayor-allan-fung-increased/,"""The increase in the garbage tax that imposed in Cranston for some people has been as much as $200.""",False,False,0.438,0.396,0.25,0.438,0.35
65311,"his release of 33 years of tax returns is ""more than any presidential candidate in history.""",genuine,0,PolitiFact,politifact_047,round1,2015-07-01T00:00:00,true,https://www.politifact.com/factchecks/2015/jul/01/jeb-bush/which-presidential-candidate-has-released-most-tax/,"Says his release of 33 years of tax returns is ""more than any presidential candidate in history.""",True,False,0.375,0.271,0.375,0.333,0.588
68514,"Gov. Scott Walker approved a ""gutting"" of two tax credits that help the poor and elderly.",misleading,1,PolitiFact,politifact_047,round1,2012-05-10T00:00:00,false,https://www.politifact.com/factchecks/2012/may/10/gwen-moore/rep-gwen-moore-says-gov-scott-walker-gutted-tax-cr/,"Says Gov. Scott Walker approved a ""gutting"" of two tax credits that help the poor and elderly.",True,False,0.5,0.458,0.16,0.5,0.328
65453,"""The fastest-growing part of the Pentagon's budget are health care expenses.""",genuine,0,PolitiFact,politifact_048,round1,2015-04-21T00:00:00,true,https://www.politifact.com/factchecks/2015/apr/21/evan-bayh/former-senator-evan-bayh-says-fastest-growing-defe/,"""The fastest-growing part of the Pentagon's budget are health care expenses.""",False,False,0.438,0.333,0.292,0.333,0.463
66125,"""I've either balanced every budget or we turned back a surplus.""",misleading,1,PolitiFact,politifact_048,round1,2014-08-08T00:00:00,false,https://www.politifact.com/factchecks/2014/aug/08/david-clarke-jr/david-clarke-jr-says-hes-never-had-budget-deficit-/,"""I've either balanced every budget or we turned back a surplus.""",False,False,0.375,0.333,0.438,0.333,0.533
65519,"Under current conditions, by 2023, the interest payments on the national debt will be $722 billion, larger than the projected defense spending of $696 billion.",genuine,0,PolitiFact,politifact_049,round1,2015-03-27T00:00:00,true,https://www.politifact.com/factchecks/2015/mar/27/tom-price/prices-budget-point-about-rising-deficits-money/,"Under current conditions, by 2023, the interest payments on the national debt will be $722 billion, larger than the projected defense spending of $696 billion.",False,False,0.438,0.396,0.23,0.458,0.406
68183,"President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.""",misleading,1,PolitiFact,politifact_049,round1,2012-08-16T00:00:00,false,https://www.politifact.com/factchecks/2012/aug/16/americans-prosperity/obama-national-debt-held-accountable-one-term/,"Says President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.""",True,False,0.333,0.33,0.32,0.375,0.5
65643,The governor's budget proposal reduces the state austerity cut to education to under $500 million for 2016.,genuine,0,PolitiFact,politifact_050,round1,2015-02-06T00:00:00,true,https://www.politifact.com/factchecks/2015/feb/06/alan-essig/essig-accurate-education-austerity-cuts-under-500-/,The governor's budget proposal reduces the state austerity cut to education to under $500 million for 2016.,False,False,0.438,0.333,0.333,0.438,0.483
66971,"Milwaukee County has ""a parks capital budget that's bigger than it's been in the last 10 years.""",misleading,1,PolitiFact,politifact_050,round1,2013-10-23T00:00:00,false,https://www.politifact.com/factchecks/2013/oct/23/chris-abele/chris-abele-says-his-budget-improvements-county-pa/,"Milwaukee County has ""a parks capital budget that's bigger than it's been in the last 10 years.""",False,False,0.33,0.271,0.46,0.292,0.604
65685,"The economy is ""creating jobs at the fastest pace since 1999.""",genuine,0,PolitiFact,politifact_051,round1,2015-01-21T00:00:00,true,https://www.politifact.com/factchecks/2015/jan/21/barack-obama/barack-obama-says-us-economy-creating-jobs-fastest/,"The economy is ""creating jobs at the fastest pace since 1999.""",False,False,0.333,0.229,0.58,0.271,0.704
74844,"""It's not the coronavirus that's killing people. It is the economy.""",misleading,1,PolitiFact,politifact_051,round1,2020-05-14T00:00:00,false,https://www.politifact.com/factchecks/2020/may/14/blog-posting/false-tiktok-claim-high-unemployment-killing-more-/,"""It's not the coronavirus that's killing people. It is the economy.""",False,False,0.479,0.458,0.16,0.563,0.355
65698,Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgia's advantage in landing the company's USA corporate headquarters.,genuine,0,PolitiFact,politifact_052,round1,2015-01-14T00:00:00,true,https://www.politifact.com/factchecks/2015/jan/14/mark-drewniak/new-jerseys-taxes-cost-living-paid-georgia/,Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgia's advantage in landing the company's USA corporate headquarters.,False,False,0.375,0.292,0.38,0.333,0.583
